powiat_code,powiat_name,year,unemployment_rate,wage_index
1800000,PODKARPACKIE,2019,7.9,84.7
1800000,PODKARPACKIE,2020,9.1,85.2
1800000,PODKARPACKIE,2021,9.9,86.2
1800000,PODKARPACKIE,2022,8.8,84.4
1800000,PODKARPACKIE,2023,8.7,84.7
1800000,PODKARPACKIE,2024,8.7,87.1
1801000,Powiat bieszczadzki,2013,22.2,83.5
1801000,Powiat bieszczadzki,2014,20.3,84.4
1801000,Powiat bieszczadzki,2015,20.5,83.1
1801000,Powiat bieszczadzki,2016,17.9,83.6
1801000,Powiat bieszczadzki,2017,15.5,82.3
1801000,Powiat bieszczadzki,2018,13.7,82.2
1801000,Powiat bieszczadzki,2019,13.5,82.4
1801000,Powiat bieszczadzki,2020,15.2,80.5
1801000,Powiat bieszczadzki,2021,17.3,88.3
1801000,Powiat bieszczadzki,2022,15.7,85.7
1801000,Powiat bieszczadzki,2023,15.5,83.3
1801000,Powiat bieszczadzki,2024,16.1,86.0
1802000,Powiat brzozowski,2013,24.3,76.5
1802000,Powiat brzozowski,2014,22.6,76.9
1802000,Powiat brzozowski,2015,20.7,76.2
1802000,Powiat brzozowski,2016,18.8,76.6
1802000,Powiat brzozowski,2017,16.8,76.8
1802000,Powiat brzozowski,2018,15.6,76.8
1802000,Powiat brzozowski,2019,15.1,75.6
1802000,Powiat brzozowski,2020,15.8,76.2
1802000,Powiat brzozowski,2021,22.3,77.0
1802000,Powiat brzozowski,2022,21.5,75.3
1802000,Powiat brzozowski,2023,20.9,76.1
1802000,Powiat brzozowski,2024,20.7,80.9
1803000,Powiat dębicki,2013,13.9,81.6
1803000,Powiat dębicki,2014,12.4,82.2
1803000,Powiat dębicki,2015,11.0,81.9
1803000,Powiat dębicki,2016,9.3,82.2
1803000,Powiat dębicki,2017,6.9,82.7
1803000,Powiat dębicki,2018,5.7,82.0
1803000,Powiat dębicki,2019,4.4,83.1
1803000,Powiat dębicki,2020,5.8,83.9
1803000,Powiat dębicki,2021,5.3,84.1
1803000,Powiat dębicki,2022,4.7,82.1
1803000,Powiat dębicki,2023,4.7,81.4
1803000,Powiat dębicki,2024,4.3,82.5
1804000,Powiat jarosławski,2013,18.6,85.8
1804000,Powiat jarosławski,2014,17.1,85.9
1804000,Powiat jarosławski,2015,15.7,85.4
1804000,Powiat jarosławski,2016,14.6,86.5
1804000,Powiat jarosławski,2017,13.1,82.3
1804000,Powiat jarosławski,2018,12.1,81.9
1804000,Powiat jarosławski,2019,10.0,81.9
1804000,Powiat jarosławski,2020,11.4,82.2
1804000,Powiat jarosławski,2021,13.3,82.1
1804000,Powiat jarosławski,2022,11.3,79.2
1804000,Powiat jarosławski,2023,10.6,80.1
1804000,Powiat jarosławski,2024,11.0,83.5
1805000,Powiat jasielski,2013,18.2,78.4
1805000,Powiat jasielski,2014,15.9,78.4
1805000,Powiat jasielski,2015,15.2,78.6
1805000,Powiat jasielski,2016,13.2,78.4
1805000,Powiat jasielski,2017,10.9,78.8
1805000,Powiat jasielski,2018,9.9,78.9
1805000,Powiat jasielski,2019,9.4,79.5
1805000,Powiat jasielski,2020,10.6,82.6
1805000,Powiat jasielski,2021,14.1,82.5
1805000,Powiat jasielski,2022,12.7,81.3
1805000,Powiat jasielski,2023,13.3,81.4
1805000,Powiat jasielski,2024,12.9,83.8
1806000,Powiat kolbuszowski,2013,16.9,75.6
1806000,Powiat kolbuszowski,2014,14.9,75.9
1806000,Powiat kolbuszowski,2015,13.3,75.0
1806000,Powiat kolbuszowski,2016,11.5,77.1
1806000,Powiat kolbuszowski,2017,9.6,75.6
1806000,Powiat kolbuszowski,2018,8.2,74.7
1806000,Powiat kolbuszowski,2019,7.5,75.7
1806000,Powiat kolbuszowski,2020,8.5,76.4
1806000,Powiat kolbuszowski,2021,9.4,77.1
1806000,Powiat kolbuszowski,2022,7.9,75.8
1806000,Powiat kolbuszowski,2023,7.9,76.0
1806000,Powiat kolbuszowski,2024,8.2,78.7
1807000,Powiat krośnieński,2013,18.9,74.5
1807000,Powiat krośnieński,2014,16.4,73.9
1807000,Powiat krośnieński,2015,13.8,72.8
1807000,Powiat krośnieński,2016,10.1,72.8
1807000,Powiat krośnieński,2017,7.3,71.8
1807000,Powiat krośnieński,2018,6.1,72.4
1807000,Powiat krośnieński,2019,5.1,73.2
1807000,Powiat krośnieński,2020,6.7,73.3
1807000,Powiat krośnieński,2021,7.8,73.9
1807000,Powiat krośnieński,2022,7.5,72.2
1807000,Powiat krośnieński,2023,8.3,73.1
1807000,Powiat krośnieński,2024,8.8,76.9
1808000,Powiat leżajski,2013,19.7,81.1
1808000,Powiat leżajski,2014,18.9,80.5
1808000,Powiat leżajski,2015,17.4,79.6
1808000,Powiat leżajski,2016,15.5,79.3
1808000,Powiat leżajski,2017,14.7,79.7
1808000,Powiat leżajski,2018,13.5,79.5
1808000,Powiat leżajski,2019,12.4,80.1
1808000,Powiat leżajski,2020,14.2,80.3
1808000,Powiat leżajski,2021,17.4,80.5
1808000,Powiat leżajski,2022,14.8,80.1
1808000,Powiat leżajski,2023,14.5,79.2
1808000,Powiat leżajski,2024,14.0,81.8
1809000,Powiat lubaczowski,2013,17.8,76.1
1809000,Powiat lubaczowski,2014,15.9,76.4
1809000,Powiat lubaczowski,2015,13.8,76.3
1809000,Powiat lubaczowski,2016,11.8,75.7
1809000,Powiat lubaczowski,2017,10.0,74.7
1809000,Powiat lubaczowski,2018,8.9,75.3
1809000,Powiat lubaczowski,2019,8.4,74.2
1809000,Powiat lubaczowski,2020,9.7,76.3
1809000,Powiat lubaczowski,2021,12.4,76.7
1809000,Powiat lubaczowski,2022,10.4,76.3
1809000,Powiat lubaczowski,2023,10.9,78.8
1809000,Powiat lubaczowski,2024,10.0,82.7
1810000,Powiat łańcucki,2013,19.9,74.5
1810000,Powiat łańcucki,2014,18.2,75.1
1810000,Powiat łańcucki,2015,15.0,75.1
1810000,Powiat łańcucki,2016,14.4,75.4
1810000,Powiat łańcucki,2017,11.3,75.4
1810000,Powiat łańcucki,2018,10.8,74.9
1810000,Powiat łańcucki,2019,9.6,75.2
1810000,Powiat łańcucki,2020,11.1,78.3
1810000,Powiat łańcucki,2021,12.3,78.9
1810000,Powiat łańcucki,2022,9.8,79.7
1810000,Powiat łańcucki,2023,9.5,78.1
1810000,Powiat łańcucki,2024,9.5,82.0
1811000,Powiat mielecki,2013,11.9,85.9
1811000,Powiat mielecki,2014,11.1,87.0
1811000,Powiat mielecki,2015,11.0,85.1
1811000,Powiat mielecki,2016,7.4,86.2
1811000,Powiat mielecki,2017,5.5,88.4
1811000,Powiat mielecki,2018,4.4,88.7
1811000,Powiat mielecki,2019,4.3,87.5
1811000,Powiat mielecki,2020,5.6,85.6
1811000,Powiat mielecki,2021,5.1,87.2
1811000,Powiat mielecki,2022,4.4,87.2
1811000,Powiat mielecki,2023,5.2,84.7
1811000,Powiat mielecki,2024,5.3,86.7
1812000,Powiat niżański,2013,25.8,74.5
1812000,Powiat niżański,2014,23.0,74.4
1812000,Powiat niżański,2015,19.8,72.7
1812000,Powiat niżański,2016,19.2,72.2
1812000,Powiat niżański,2017,17.5,71.7
1812000,Powiat niżański,2018,16.7,71.9
1812000,Powiat niżański,2019,15.8,73.2
1812000,Powiat niżański,2020,16.6,76.0
1812000,Powiat niżański,2021,18.6,75.5
1812000,Powiat niżański,2022,16.6,74.9
1812000,Powiat niżański,2023,16.7,74.9
1812000,Powiat niżański,2024,16.3,78.2
1813000,Powiat przemyski,2013,21.5,78.3
1813000,Powiat przemyski,2014,19.0,78.3
1813000,Powiat przemyski,2015,17.9,77.0
1813000,Powiat przemyski,2016,16.7,76.9
1813000,Powiat przemyski,2017,14.7,76.1
1813000,Powiat przemyski,2018,13.2,74.1
1813000,Powiat przemyski,2019,12.5,73.0
1813000,Powiat przemyski,2020,13.6,74.7
1813000,Powiat przemyski,2021,20.5,74.5
1813000,Powiat przemyski,2022,16.0,75.4
1813000,Powiat przemyski,2023,15.6,75.2
1813000,Powiat przemyski,2024,15.7,79.8
1814000,Powiat przeworski,2013,19.5,75.6
1814000,Powiat przeworski,2014,17.5,74.4
1814000,Powiat przeworski,2015,16.9,75.4
1814000,Powiat przeworski,2016,15.6,74.5
1814000,Powiat przeworski,2017,13.9,73.7
1814000,Powiat przeworski,2018,12.2,74.9
1814000,Powiat przeworski,2019,11.7,76.0
1814000,Powiat przeworski,2020,12.1,77.0
1814000,Powiat przeworski,2021,15.9,78.3
1814000,Powiat przeworski,2022,14.4,76.2
1814000,Powiat przeworski,2023,13.5,76.6
1814000,Powiat przeworski,2024,13.3,79.5
1815000,Powiat ropczycko-sędziszowski,2013,21.9,80.9
1815000,Powiat ropczycko-sędziszowski,2014,18.7,80.8
1815000,Powiat ropczycko-sędziszowski,2015,17.0,81.1
1815000,Powiat ropczycko-sędziszowski,2016,13.1,80.9
1815000,Powiat ropczycko-sędziszowski,2017,12.4,81.2
1815000,Powiat ropczycko-sędziszowski,2018,11.9,80.6
1815000,Powiat ropczycko-sędziszowski,2019,10.2,81.4
1815000,Powiat ropczycko-sędziszowski,2020,12.4,79.7
1815000,Powiat ropczycko-sędziszowski,2021,13.1,78.8
1815000,Powiat ropczycko-sędziszowski,2022,11.1,79.7
1815000,Powiat ropczycko-sędziszowski,2023,10.3,81.2
1815000,Powiat ropczycko-sędziszowski,2024,10.7,82.8
1816000,Powiat rzeszowski,2013,14.8,79.2
1816000,Powiat rzeszowski,2014,13.9,79.9
1816000,Powiat rzeszowski,2015,12.8,80.3
1816000,Powiat rzeszowski,2016,10.9,82.1
1816000,Powiat rzeszowski,2017,9.3,81.6
1816000,Powiat rzeszowski,2018,8.7,82.3
1816000,Powiat rzeszowski,2019,7.7,83.1
1816000,Powiat rzeszowski,2020,8.7,83.5
1816000,Powiat rzeszowski,2021,9.8,83.2
1816000,Powiat rzeszowski,2022,8.0,84.8
1816000,Powiat rzeszowski,2023,7.6,85.7
1816000,Powiat rzeszowski,2024,7.4,87.5
1817000,Powiat sanocki,2013,13.9,79.4
1817000,Powiat sanocki,2014,12.5,78.8
1817000,Powiat sanocki,2015,9.9,78.3
1817000,Powiat sanocki,2016,8.9,79.0
1817000,Powiat sanocki,2017,7.1,80.1
1817000,Powiat sanocki,2018,6.8,80.1
1817000,Powiat sanocki,2019,6.6,80.3
1817000,Powiat sanocki,2020,7.2,80.2
1817000,Powiat sanocki,2021,7.4,81.7
1817000,Powiat sanocki,2022,7.8,78.5
1817000,Powiat sanocki,2023,8.3,79.4
1817000,Powiat sanocki,2024,8.7,82.2
1818000,Powiat stalowowolski,2013,14.9,86.7
1818000,Powiat stalowowolski,2014,12.3,87.8
1818000,Powiat stalowowolski,2015,9.6,88.0
1818000,Powiat stalowowolski,2016,7.0,88.8
1818000,Powiat stalowowolski,2017,6.1,89.4
1818000,Powiat stalowowolski,2018,5.5,88.4
1818000,Powiat stalowowolski,2019,4.7,89.0
1818000,Powiat stalowowolski,2020,6.3,86.5
1818000,Powiat stalowowolski,2021,5.6,87.7
1818000,Powiat stalowowolski,2022,4.5,86.8
1818000,Powiat stalowowolski,2023,4.9,88.3
1818000,Powiat stalowowolski,2024,5.3,88.2
1819000,Powiat strzyżowski,2013,23.9,71.9
1819000,Powiat strzyżowski,2014,21.5,72.2
1819000,Powiat strzyżowski,2015,20.2,72.0
1819000,Powiat strzyżowski,2016,17.7,72.0
1819000,Powiat strzyżowski,2017,15.2,70.9
1819000,Powiat strzyżowski,2018,14.0,71.6
1819000,Powiat strzyżowski,2019,13.0,71.1
1819000,Powiat strzyżowski,2020,14.2,73.4
1819000,Powiat strzyżowski,2021,19.3,73.4
1819000,Powiat strzyżowski,2022,17.7,72.1
1819000,Powiat strzyżowski,2023,17.2,74.3
1819000,Powiat strzyżowski,2024,17.2,77.8
1820000,Powiat tarnobrzeski,2013,14.5,85.8
1820000,Powiat tarnobrzeski,2014,12.5,87.3
1820000,Powiat tarnobrzeski,2015,11.1,85.1
1820000,Powiat tarnobrzeski,2016,10.1,84.8
1820000,Powiat tarnobrzeski,2017,7.8,85.7
1820000,Powiat tarnobrzeski,2018,6.5,85.8
1820000,Powiat tarnobrzeski,2019,6.3,83.6
1820000,Powiat tarnobrzeski,2020,7.4,85.5
1820000,Powiat tarnobrzeski,2021,9.0,86.3
1820000,Powiat tarnobrzeski,2022,7.5,85.7
1820000,Powiat tarnobrzeski,2023,7.4,84.3
1820000,Powiat tarnobrzeski,2024,7.4,85.4
1821000,Powiat leski,2013,23.6,84.7
1821000,Powiat leski,2014,22.1,83.9
1821000,Powiat leski,2015,20.9,84.4
1821000,Powiat leski,2016,20.5,86.5
1821000,Powiat leski,2017,17.4,87.1
1821000,Powiat leski,2018,16.4,86.3
1821000,Powiat leski,2019,16.0,85.9
1821000,Powiat leski,2020,16.7,87.5
1821000,Powiat leski,2021,19.6,87.4
1821000,Powiat leski,2022,19.0,87.0
1821000,Powiat leski,2023,19.0,84.7
1821000,Powiat leski,2024,19.2,86.5
1861000,Powiat m. Krosno,2013,8.2,76.9
1861000,Powiat m. Krosno,2014,6.9,77.4
1861000,Powiat m. Krosno,2015,5.9,78.7
1861000,Powiat m. Krosno,2016,4.8,80.1
1861000,Powiat m. Krosno,2017,3.3,79.7
1861000,Powiat m. Krosno,2018,2.6,80.1
1861000,Powiat m. Krosno,2019,2.3,81.4
1861000,Powiat m. Krosno,2020,3.3,80.1
1861000,Powiat m. Krosno,2021,2.4,83.0
1861000,Powiat m. Krosno,2022,2.7,80.8
1861000,Powiat m. Krosno,2023,2.9,80.8
1861000,Powiat m. Krosno,2024,3.0,81.2
1862000,Powiat m. Przemyśl,2013,17.9,85.8
1862000,Powiat m. Przemyśl,2014,17.0,85.1
1862000,Powiat m. Przemyśl,2015,14.9,84.3
1862000,Powiat m. Przemyśl,2016,14.0,84.6
1862000,Powiat m. Przemyśl,2017,12.5,80.2
1862000,Powiat m. Przemyśl,2018,11.2,79.2
1862000,Powiat m. Przemyśl,2019,10.4,78.7
1862000,Powiat m. Przemyśl,2020,11.4,81.9
1862000,Powiat m. Przemyśl,2021,11.0,85.0
1862000,Powiat m. Przemyśl,2022,10.5,81.3
1862000,Powiat m. Przemyśl,2023,10.1,82.3
1862000,Powiat m. Przemyśl,2024,10.1,84.9
1863000,Powiat m. Rzeszów,2013,8.4,99.5
1863000,Powiat m. Rzeszów,2014,7.5,102.1
1863000,Powiat m. Rzeszów,2015,7.3,102.0
1863000,Powiat m. Rzeszów,2016,6.6,100.7
1863000,Powiat m. Rzeszów,2017,5.4,99.6
1863000,Powiat m. Rzeszów,2018,5.2,99.3
1863000,Powiat m. Rzeszów,2019,4.8,98.8
1863000,Powiat m. Rzeszów,2020,5.8,99.9
1863000,Powiat m. Rzeszów,2021,4.9,101.2
1863000,Powiat m. Rzeszów,2022,4.4,97.1
1863000,Powiat m. Rzeszów,2023,4.0,97.8
1863000,Powiat m. Rzeszów,2024,4.0,100.6
1864000,Powiat m. Tarnobrzeg,2013,15.9,82.5
1864000,Powiat m. Tarnobrzeg,2014,15.4,79.8
1864000,Powiat m. Tarnobrzeg,2015,13.3,79.1
1864000,Powiat m. Tarnobrzeg,2016,11.7,79.1
1864000,Powiat m. Tarnobrzeg,2017,9.7,79.7
1864000,Powiat m. Tarnobrzeg,2018,8.5,78.8
1864000,Powiat m. Tarnobrzeg,2019,7.5,80.0
1864000,Powiat m. Tarnobrzeg,2020,8.6,82.9
1864000,Powiat m. Tarnobrzeg,2021,8.9,84.4
1864000,Powiat m. Tarnobrzeg,2022,6.9,81.7
1864000,Powiat m. Tarnobrzeg,2023,7.1,82.5
1864000,Powiat m. Tarnobrzeg,2024,6.7,84.2
2000000,PODLASKIE,2013,15.1,88.5
2000000,PODLASKIE,2014,12.9,88.2
2000000,PODLASKIE,2015,11.8,87.9
2000000,PODLASKIE,2016,10.3,87.8
2000000,PODLASKIE,2017,8.5,88.5
2000000,PODLASKIE,2018,7.7,88.2
2000000,PODLASKIE,2019,6.9,88.3
2000000,PODLASKIE,2020,7.8,89.3
2000000,PODLASKIE,2021,7.8,90.2
2000000,PODLASKIE,2022,7.0,89.7
2000000,PODLASKIE,2023,7.0,89.6
2000000,PODLASKIE,2024,6.9,91.0
2001000,Powiat augustowski,2013,20.0,92.3
2001000,Powiat augustowski,2014,17.1,91.6
2001000,Powiat augustowski,2015,15.6,90.6
2001000,Powiat augustowski,2016,12.2,89.0
2001000,Powiat augustowski,2017,10.1,88.9
2001000,Powiat augustowski,2018,9.9,88.2
2001000,Powiat augustowski,2019,9.7,89.4
2001000,Powiat augustowski,2020,10.4,90.7
2001000,Powiat augustowski,2021,10.0,90.9
2001000,Powiat augustowski,2022,10.1,90.2
2001000,Powiat augustowski,2023,10.4,88.3
2001000,Powiat augustowski,2024,10.3,88.3
2002000,Powiat białostocki,2013,18.3,79.9
2002000,Powiat białostocki,2014,15.7,80.6
2002000,Powiat białostocki,2015,14.3,80.4
2002000,Powiat białostocki,2016,12.1,80.2
2002000,Powiat białostocki,2017,10.1,79.8
2002000,Powiat białostocki,2018,8.6,81.2
2002000,Powiat białostocki,2019,7.6,80.9
2002000,Powiat białostocki,2020,9.3,80.7
2002000,Powiat białostocki,2021,9.5,83.0
2002000,Powiat białostocki,2022,7.5,83.5
2002000,Powiat białostocki,2023,7.5,82.9
2002000,Powiat białostocki,2024,7.3,83.0
2003000,Powiat bielski,2013,10.3,102.9
2003000,Powiat bielski,2014,8.5,98.4
2003000,Powiat bielski,2015,7.6,94.5
2003000,Powiat bielski,2016,6.9,99.6
2003000,Powiat bielski,2017,6.1,102.9
2003000,Powiat bielski,2018,5.4,102.5
2003000,Powiat bielski,2019,4.7,102.2
2003000,Powiat bielski,2020,5.0,100.4
2003000,Powiat bielski,2021,4.4,104.9
2003000,Powiat bielski,2022,4.2,102.0
2003000,Powiat bielski,2023,4.5,99.3
2003000,Powiat bielski,2024,4.7,97.3
2004000,Powiat grajewski,2013,22.7,97.5
2004000,Powiat grajewski,2014,20.4,98.9
2004000,Powiat grajewski,2015,18.1,96.0
2004000,Powiat grajewski,2016,17.3,93.6
2004000,Powiat grajewski,2017,14.7,95.6
2004000,Powiat grajewski,2018,13.7,94.2
2004000,Powiat grajewski,2019,11.9,91.8
2004000,Powiat grajewski,2020,12.2,90.0
2004000,Powiat grajewski,2021,12.8,92.1
2004000,Powiat grajewski,2022,11.6,91.6
2004000,Powiat grajewski,2023,11.3,89.3
2004000,Powiat grajewski,2024,11.3,93.0
2005000,Powiat hajnowski,2013,13.8,85.6
2005000,Powiat hajnowski,2014,11.0,88.4
2005000,Powiat hajnowski,2015,10.2,89.5
2005000,Powiat hajnowski,2016,9.9,88.2
2005000,Powiat hajnowski,2017,7.9,91.6
2005000,Powiat hajnowski,2018,7.7,90.8
2005000,Powiat hajnowski,2019,6.8,90.5
2005000,Powiat hajnowski,2020,8.0,93.5
2005000,Powiat hajnowski,2021,8.2,97.0
2005000,Powiat hajnowski,2022,8.1,101.0
2005000,Powiat hajnowski,2023,8.8,89.9
2005000,Powiat hajnowski,2024,8.4,88.0
2006000,Powiat kolneński,2013,20.4,82.8
2006000,Powiat kolneński,2014,18.1,82.8
2006000,Powiat kolneński,2015,16.8,81.8
2006000,Powiat kolneński,2016,16.6,82.4
2006000,Powiat kolneński,2017,15.4,81.4
2006000,Powiat kolneński,2018,14.1,79.8
2006000,Powiat kolneński,2019,14.0,78.9
2006000,Powiat kolneński,2020,14.0,81.0
2006000,Powiat kolneński,2021,18.2,80.4
2006000,Powiat kolneński,2022,16.1,81.6
2006000,Powiat kolneński,2023,15.2,82.3
2006000,Powiat kolneński,2024,13.9,83.5
2007000,Powiat łomżyński,2013,13.6,87.9
2007000,Powiat łomżyński,2014,12.6,88.1
2007000,Powiat łomżyński,2015,11.5,89.3
2007000,Powiat łomżyński,2016,10.3,89.4
2007000,Powiat łomżyński,2017,8.2,89.8
2007000,Powiat łomżyński,2018,6.8,90.4
2007000,Powiat łomżyński,2019,6.0,88.6
2007000,Powiat łomżyński,2020,5.8,93.7
2007000,Powiat łomżyński,2021,5.7,90.5
2007000,Powiat łomżyński,2022,5.2,90.8
2007000,Powiat łomżyński,2023,5.2,92.4
2007000,Powiat łomżyński,2024,5.1,92.9
2008000,Powiat moniecki,2013,13.7,84.4
2008000,Powiat moniecki,2014,12.1,83.9
2008000,Powiat moniecki,2015,12.1,81.0
2008000,Powiat moniecki,2016,9.3,81.2
2008000,Powiat moniecki,2017,7.2,80.6
2008000,Powiat moniecki,2018,7.5,81.4
2008000,Powiat moniecki,2019,6.7,81.4
2008000,Powiat moniecki,2020,7.0,83.3
2008000,Powiat moniecki,2021,8.5,83.0
2008000,Powiat moniecki,2022,7.3,82.5
2008000,Powiat moniecki,2023,7.3,83.1
2008000,Powiat moniecki,2024,7.0,86.5
2009000,Powiat sejneński,2013,20.8,87.2
2009000,Powiat sejneński,2014,15.4,85.5
2009000,Powiat sejneński,2015,16.7,85.9
2009000,Powiat sejneński,2016,15.7,85.9
2009000,Powiat sejneński,2017,13.4,84.5
2009000,Powiat sejneński,2018,12.7,84.6
2009000,Powiat sejneński,2019,12.2,83.5
2009000,Powiat sejneński,2020,12.7,81.2
2009000,Powiat sejneński,2021,12.3,75.6
2009000,Powiat sejneński,2022,9.8,94.1
2009000,Powiat sejneński,2023,10.7,98.6
2009000,Powiat sejneński,2024,10.8,77.5
2010000,Powiat siemiatycki,2013,11.2,77.8
2010000,Powiat siemiatycki,2014,10.6,78.9
2010000,Powiat siemiatycki,2015,10.0,77.6
2010000,Powiat siemiatycki,2016,9.3,78.0
2010000,Powiat siemiatycki,2017,8.2,79.1
2010000,Powiat siemiatycki,2018,7.1,78.1
2010000,Powiat siemiatycki,2019,6.2,81.7
2010000,Powiat siemiatycki,2020,6.0,81.0
2010000,Powiat siemiatycki,2021,6.8,80.6
2010000,Powiat siemiatycki,2022,6.0,81.1
2010000,Powiat siemiatycki,2023,6.4,81.5
2010000,Powiat siemiatycki,2024,6.4,84.5
2011000,Powiat sokólski,2013,17.8,82.6
2011000,Powiat sokólski,2014,15.6,83.4
2011000,Powiat sokólski,2015,15.0,82.1
2011000,Powiat sokólski,2016,13.0,81.6
2011000,Powiat sokólski,2017,11.2,80.9
2011000,Powiat sokólski,2018,11.1,81.7
2011000,Powiat sokólski,2019,10.0,81.1
2011000,Powiat sokólski,2020,10.8,82.0
2011000,Powiat sokólski,2021,12.3,82.8
2011000,Powiat sokólski,2022,11.1,82.1
2011000,Powiat sokólski,2023,11.3,82.0
2011000,Powiat sokólski,2024,10.8,84.6
2012000,Powiat suwalski,2013,11.0,76.7
2012000,Powiat suwalski,2014,7.4,77.8
2012000,Powiat suwalski,2015,7.1,75.2
2012000,Powiat suwalski,2016,6.2,74.0
2012000,Powiat suwalski,2017,4.6,78.5
2012000,Powiat suwalski,2018,4.1,77.8
2012000,Powiat suwalski,2019,3.9,74.7
2012000,Powiat suwalski,2020,4.3,76.1
2012000,Powiat suwalski,2021,5.4,78.7
2012000,Powiat suwalski,2022,5.0,79.4
2012000,Powiat suwalski,2023,5.2,80.3
2012000,Powiat suwalski,2024,5.3,82.8
2013000,Powiat wysokomazowiecki,2013,9.4,87.0
2013000,Powiat wysokomazowiecki,2014,7.7,85.4
2013000,Powiat wysokomazowiecki,2015,7.7,85.6
2013000,Powiat wysokomazowiecki,2016,6.8,87.1
2013000,Powiat wysokomazowiecki,2017,5.9,93.3
2013000,Powiat wysokomazowiecki,2018,5.7,91.3
2013000,Powiat wysokomazowiecki,2019,5.6,91.4
2013000,Powiat wysokomazowiecki,2020,5.7,91.8
2013000,Powiat wysokomazowiecki,2021,7.3,89.9
2013000,Powiat wysokomazowiecki,2022,7.0,90.5
2013000,Powiat wysokomazowiecki,2023,7.0,88.8
2013000,Powiat wysokomazowiecki,2024,7.1,91.1
2014000,Powiat zambrowski,2013,16.3,82.4
2014000,Powiat zambrowski,2014,13.4,84.4
2014000,Powiat zambrowski,2015,12.0,83.7
2014000,Powiat zambrowski,2016,10.5,85.3
2014000,Powiat zambrowski,2017,9.0,86.9
2014000,Powiat zambrowski,2018,7.5,86.8
2014000,Powiat zambrowski,2019,6.3,84.4
2014000,Powiat zambrowski,2020,6.5,86.5
2014000,Powiat zambrowski,2021,7.3,84.7
2014000,Powiat zambrowski,2022,6.7,83.5
2014000,Powiat zambrowski,2023,6.3,85.6
2014000,Powiat zambrowski,2024,6.5,87.0
2061000,Powiat m. Białystok,2013,13.7,93.5
2061000,Powiat m. Białystok,2014,11.9,92.6
2061000,Powiat m. Białystok,2015,10.5,92.6
2061000,Powiat m. Białystok,2016,8.9,92.5
2061000,Powiat m. Białystok,2017,7.0,92.0
2061000,Powiat m. Białystok,2018,6.2,90.9
2061000,Powiat m. Białystok,2019,5.4,91.6
2061000,Powiat m. Białystok,2020,6.9,92.8
2061000,Powiat m. Białystok,2021,6.1,94.2
2061000,Powiat m. Białystok,2022,5.2,92.2
2061000,Powiat m. Białystok,2023,5.0,93.3
2061000,Powiat m. Białystok,2024,5.0,96.0
2062000,Powiat m. Łomża,2013,17.0,80.5
2062000,Powiat m. Łomża,2014,15.6,80.1
2062000,Powiat m. Łomża,2015,13.4,80.4
2062000,Powiat m. Łomża,2016,12.0,80.3
2062000,Powiat m. Łomża,2017,9.7,80.9
2062000,Powiat m. Łomża,2018,8.6,83.9
2062000,Powiat m. Łomża,2019,7.6,85.3
2062000,Powiat m. Łomża,2020,8.4,88.2
2062000,Powiat m. Łomża,2021,6.8,89.2
2062000,Powiat m. Łomża,2022,6.9,86.9
2062000,Powiat m. Łomża,2023,7.0,88.2
2062000,Powiat m. Łomża,2024,6.7,91.4
2063000,Powiat m. Suwałki,2013,12.9,80.6
2063000,Powiat m. Suwałki,2014,9.7,81.4
2063000,Powiat m. Suwałki,2015,8.5,82.8
2063000,Powiat m. Suwałki,2016,7.5,81.4
2063000,Powiat m. Suwałki,2017,5.8,82.1
2063000,Powiat m. Suwałki,2018,5.3,82.9
2063000,Powiat m. Suwałki,2019,4.9,82.9
2063000,Powiat m. Suwałki,2020,6.3,82.6
2063000,Powiat m. Suwałki,2021,5.1,82.8
2063000,Powiat m. Suwałki,2022,5.3,82.7
2063000,Powiat m. Suwałki,2023,5.7,83.3
2063000,Powiat m. Suwałki,2024,5.6,85.7
2200000,POMORSKIE,2013,13.2,99.2
2200000,POMORSKIE,2014,11.1,100.2
2200000,POMORSKIE,2015,8.9,99.5
2200000,POMORSKIE,2016,7.1,99.6
2200000,POMORSKIE,2017,5.4,99.3
2200000,POMORSKIE,2018,4.9,99.2
2200000,POMORSKIE,2019,4.5,99.2
2200000,POMORSKIE,2020,5.9,99.3
2200000,POMORSKIE,2021,5.2,99.9
2200000,POMORSKIE,2022,4.6,99.9
2200000,POMORSKIE,2023,4.6,99.4
2200000,POMORSKIE,2024,4.6,99.9
2201000,Powiat bytowski,2013,23.4,80.8
2201000,Powiat bytowski,2014,20.7,82.7
2201000,Powiat bytowski,2015,17.6,83.1
2201000,Powiat bytowski,2016,14.4,84.0
2201000,Powiat bytowski,2017,10.5,84.3
2201000,Powiat bytowski,2018,9.7,87.2
2201000,Powiat bytowski,2019,9.1,86.6
2201000,Powiat bytowski,2020,9.3,88.8
2201000,Powiat bytowski,2021,9.1,89.5
2201000,Powiat bytowski,2022,9.3,88.9
2201000,Powiat bytowski,2023,9.3,87.6
2201000,Powiat bytowski,2024,8.7,86.0
2202000,Powiat chojnicki,2013,19.4,75.9
2202000,Powiat chojnicki,2014,16.8,76.0
2202000,Powiat chojnicki,2015,14.4,75.5
2202000,Powiat chojnicki,2016,12.3,76.3
2202000,Powiat chojnicki,2017,9.3,76.9
2202000,Powiat chojnicki,2018,8.6,77.8
