powiat_code,powiat_name,year,unemployment_rate
2216000,Powiat sztumski,2014,22.9
2216000,Powiat sztumski,2015,16.3
2216000,Powiat sztumski,2016,14.2
2216000,Powiat sztumski,2017,10.7
2216000,Powiat sztumski,2018,9.7
2216000,Powiat sztumski,2019,8.4
2216000,Powiat sztumski,2020,9.2
2216000,Powiat sztumski,2021,7.4
2216000,Powiat sztumski,2022,5.9
2216000,Powiat sztumski,2023,5.3
2216000,Powiat sztumski,2024,4.9
2261000,Powiat m. Gdańsk,2013,6.5
2261000,Powiat m. Gdańsk,2014,5.5
2261000,Powiat m. Gdańsk,2015,4.0
2261000,Powiat m. Gdańsk,2016,3.5
2261000,Powiat m. Gdańsk,2017,2.7
2261000,Powiat m. Gdańsk,2018,2.6
2261000,Powiat m. Gdańsk,2019,2.4
2261000,Powiat m. Gdańsk,2020,3.5
2261000,Powiat m. Gdańsk,2021,2.9
2261000,Powiat m. Gdańsk,2022,2.3
2261000,Powiat m. Gdańsk,2023,2.4
2261000,Powiat m. Gdańsk,2024,2.5
2262000,Powiat m. Gdynia,2013,6.3
2262000,Powiat m. Gdynia,2014,5.8
2262000,Powiat m. Gdynia,2015,4.9
2262000,Powiat m. Gdynia,2016,3.8
2262000,Powiat m. Gdynia,2017,2.8
2262000,Powiat m. Gdynia,2018,2.5
2262000,Powiat m. Gdynia,2019,2.1
2262000,Powiat m. Gdynia,2020,3.5
2262000,Powiat m. Gdynia,2021,2.4
2262000,Powiat m. Gdynia,2022,2.0
2262000,Powiat m. Gdynia,2023,2.0
2262000,Powiat m. Gdynia,2024,2.3
2263000,Powiat m. Słupsk,2013,12.2
2263000,Powiat m. Słupsk,2014,11.1
2263000,Powiat m. Słupsk,2015,7.9
2263000,Powiat m. Słupsk,2016,5.8
2263000,Powiat m. Słupsk,2017,4.2
2263000,Powiat m. Słupsk,2018,3.5
2263000,Powiat m. Słupsk,2019,3.2
2263000,Powiat m. Słupsk,2020,5.7
2263000,Powiat m. Słupsk,2021,5.5
2263000,Powiat m. Słupsk,2022,3.6
2263000,Powiat m. Słupsk,2023,3.7
2263000,Powiat m. Słupsk,2024,3.9
2264000,Powiat m. Sopot,2013,4.8
2264000,Powiat m. Sopot,2014,4.1
2264000,Powiat m. Sopot,2015,3.4
2264000,Powiat m. Sopot,2016,2.8
2264000,Powiat m. Sopot,2017,2.1
2264000,Powiat m. Sopot,2018,1.8
2264000,Powiat m. Sopot,2019,1.4
2264000,Powiat m. Sopot,2020,2.4
2264000,Powiat m. Sopot,2021,1.7
2264000,Powiat m. Sopot,2022,1.8
2264000,Powiat m. Sopot,2023,1.9
2264000,Powiat m. Sopot,2024,2.1
2400000,ŚLĄSKIE,2013,11.3
2400000,ŚLĄSKIE,2014,9.6
2400000,ŚLĄSKIE,2015,8.2
2400000,ŚLĄSKIE,2016,6.6
2400000,ŚLĄSKIE,2017,5.1
2400000,ŚLĄSKIE,2018,4.3
2400000,ŚLĄSKIE,2019,3.6
2400000,ŚLĄSKIE,2020,4.9
2400000,ŚLĄSKIE,2021,4.3
2400000,ŚLĄSKIE,2022,3.7
2400000,ŚLĄSKIE,2023,3.6
2400000,ŚLĄSKIE,2024,3.6
2401000,Powiat będziński,2013,16.4
2401000,Powiat będziński,2014,14.2
2401000,Powiat będziński,2015,13.1
2401000,Powiat będziński,2016,11.5
2401000,Powiat będziński,2017,9.1
2401000,Powiat będziński,2018,8.0
2401000,Powiat będziński,2019,5.4
2401000,Powiat będziński,2020,7.7
2401000,Powiat będziński,2021,7.2
2401000,Powiat będziński,2022,6.0
2401000,Powiat będziński,2023,5.4
2401000,Powiat będziński,2024,5.5
2402000,Powiat bielski,2013,10.5
2402000,Powiat bielski,2014,8.5
2402000,Powiat bielski,2015,7.2
2402000,Powiat bielski,2016,5.2
2402000,Powiat bielski,2017,4.0
2402000,Powiat bielski,2018,3.2
2402000,Powiat bielski,2019,2.9
2402000,Powiat bielski,2020,4.4
2402000,Powiat bielski,2021,3.9
2402000,Powiat bielski,2022,3.1
2402000,Powiat bielski,2023,3.0
2402000,Powiat bielski,2024,3.2
2403000,Powiat cieszyński,2013,11.1
2403000,Powiat cieszyński,2014,9.5
2403000,Powiat cieszyński,2015,7.4
2403000,Powiat cieszyński,2016,6.1
2403000,Powiat cieszyński,2017,5.4
2403000,Powiat cieszyński,2018,4.7
2403000,Powiat cieszyński,2019,4.4
2403000,Powiat cieszyński,2020,5.5
2403000,Powiat cieszyński,2021,5.5
2403000,Powiat cieszyński,2022,5.0
2403000,Powiat cieszyński,2023,5.1
2403000,Powiat cieszyński,2024,4.8
2404000,Powiat częstochowski,2013,21.3
2404000,Powiat częstochowski,2014,18.0
2404000,Powiat częstochowski,2015,14.7
2404000,Powiat częstochowski,2016,11.0
2404000,Powiat częstochowski,2017,8.6
2404000,Powiat częstochowski,2018,7.2
2404000,Powiat częstochowski,2019,6.2
2404000,Powiat częstochowski,2020,8.3
2404000,Powiat częstochowski,2021,8.4
2404000,Powiat częstochowski,2022,6.5
2404000,Powiat częstochowski,2023,6.2
2404000,Powiat częstochowski,2024,6.4
2405000,Powiat gliwicki,2013,10.7
2405000,Powiat gliwicki,2014,9.4
2405000,Powiat gliwicki,2015,8.5
2405000,Powiat gliwicki,2016,6.9
2405000,Powiat gliwicki,2017,5.7
2405000,Powiat gliwicki,2018,4.8
2405000,Powiat gliwicki,2019,3.5
2405000,Powiat gliwicki,2020,4.9
2405000,Powiat gliwicki,2021,5.1
2405000,Powiat gliwicki,2022,3.7
2405000,Powiat gliwicki,2023,3.5
2405000,Powiat gliwicki,2024,3.3
2406000,Powiat kłobucki,2013,15.0
2406000,Powiat kłobucki,2014,12.9
2406000,Powiat kłobucki,2015,11.5
2406000,Powiat kłobucki,2016,9.1
2406000,Powiat kłobucki,2017,7.4
2406000,Powiat kłobucki,2018,7.3
2406000,Powiat kłobucki,2019,6.3
2406000,Powiat kłobucki,2020,7.7
2406000,Powiat kłobucki,2021,8.5
2406000,Powiat kłobucki,2022,7.3
2406000,Powiat kłobucki,2023,7.5
2406000,Powiat kłobucki,2024,7.8
2407000,Powiat lubliniecki,2013,13.7
2407000,Powiat lubliniecki,2014,11.4
2407000,Powiat lubliniecki,2015,9.8
2407000,Powiat lubliniecki,2016,8.6
2407000,Powiat lubliniecki,2017,6.7
2407000,Powiat lubliniecki,2018,5.8
2407000,Powiat lubliniecki,2019,5.1
2407000,Powiat lubliniecki,2020,5.9
2407000,Powiat lubliniecki,2021,5.6
2407000,Powiat lubliniecki,2022,5.5
2407000,Powiat lubliniecki,2023,5.1
2407000,Powiat lubliniecki,2024,5.2
2408000,Powiat mikołowski,2013,8.3
2408000,Powiat mikołowski,2014,6.8
2408000,Powiat mikołowski,2015,5.9
2408000,Powiat mikołowski,2016,4.1
2408000,Powiat mikołowski,2017,3.3
2408000,Powiat mikołowski,2018,3.2
2408000,Powiat mikołowski,2019,2.8
2408000,Powiat mikołowski,2020,4.5
2408000,Powiat mikołowski,2021,3.7
2408000,Powiat mikołowski,2022,2.6
2408000,Powiat mikołowski,2023,2.6
2408000,Powiat mikołowski,2024,3.0
2409000,Powiat myszkowski,2013,19.7
2409000,Powiat myszkowski,2014,16.6
2409000,Powiat myszkowski,2015,13.8
2409000,Powiat myszkowski,2016,11.2
2409000,Powiat myszkowski,2017,7.6
2409000,Powiat myszkowski,2018,6.1
2409000,Powiat myszkowski,2019,5.5
2409000,Powiat myszkowski,2020,7.0
2409000,Powiat myszkowski,2021,7.0
2409000,Powiat myszkowski,2022,6.9
2409000,Powiat myszkowski,2023,6.1
2409000,Powiat myszkowski,2024,5.5
2410000,Powiat pszczyński,2013,7.1
2410000,Powiat pszczyński,2014,5.5
2410000,Powiat pszczyński,2015,4.9
2410000,Powiat pszczyński,2016,4.2
2410000,Powiat pszczyński,2017,3.4
2410000,Powiat pszczyński,2018,3.1
2410000,Powiat pszczyński,2019,2.7
2410000,Powiat pszczyński,2020,3.9
2410000,Powiat pszczyński,2021,3.4
2410000,Powiat pszczyński,2022,3.2
2410000,Powiat pszczyński,2023,3.2
2410000,Powiat pszczyński,2024,3.0
2411000,Powiat raciborski,2013,8.6
2411000,Powiat raciborski,2014,7.4
2411000,Powiat raciborski,2015,6.7
2411000,Powiat raciborski,2016,6.1
2411000,Powiat raciborski,2017,5.3
2411000,Powiat raciborski,2018,4.1
2411000,Powiat raciborski,2019,4.0
2411000,Powiat raciborski,2020,5.0
2411000,Powiat raciborski,2021,4.9
2411000,Powiat raciborski,2022,3.6
2411000,Powiat raciborski,2023,3.3
2411000,Powiat raciborski,2024,3.4
2412000,Powiat rybnicki,2013,13.4
2412000,Powiat rybnicki,2014,11.5
2412000,Powiat rybnicki,2015,10.1
2412000,Powiat rybnicki,2016,9.0
2412000,Powiat rybnicki,2017,7.0
2412000,Powiat rybnicki,2018,5.7
2412000,Powiat rybnicki,2019,4.8
2412000,Powiat rybnicki,2020,6.9
2412000,Powiat rybnicki,2021,5.9
2412000,Powiat rybnicki,2022,4.9
2412000,Powiat rybnicki,2023,4.6
2412000,Powiat rybnicki,2024,5.0
2413000,Powiat tarnogórski,2013,12.0
2413000,Powiat tarnogórski,2014,10.4
2413000,Powiat tarnogórski,2015,9.3
2413000,Powiat tarnogórski,2016,7.9
2413000,Powiat tarnogórski,2017,6.4
2413000,Powiat tarnogórski,2018,5.3
2413000,Powiat tarnogórski,2019,4.6
2413000,Powiat tarnogórski,2020,6.3
2413000,Powiat tarnogórski,2021,6.0
2413000,Powiat tarnogórski,2022,4.5
2413000,Powiat tarnogórski,2023,4.3
2413000,Powiat tarnogórski,2024,4.4
2414000,Powiat bieruńsko-lędziński,2013,6.2
2414000,Powiat bieruńsko-lędziński,2014,4.8
2414000,Powiat bieruńsko-lędziński,2015,4.0
2414000,Powiat bieruńsko-lędziński,2016,3.7
2414000,Powiat bieruńsko-lędziński,2017,2.8
2414000,Powiat bieruńsko-lędziński,2018,2.2
2414000,Powiat bieruńsko-lędziński,2019,1.7
2414000,Powiat bieruńsko-lędziński,2020,2.8
2414000,Powiat bieruńsko-lędziński,2021,2.0
2414000,Powiat bieruńsko-lędziński,2022,1.7
2414000,Powiat bieruńsko-lędziński,2023,1.3
2414000,Powiat bieruńsko-lędziński,2024,1.4
2415000,Powiat wodzisławski,2013,11.8
2415000,Powiat wodzisławski,2014,10.6
2415000,Powiat wodzisławski,2015,9.7
2415000,Powiat wodzisławski,2016,8.1
2415000,Powiat wodzisławski,2017,6.0
2415000,Powiat wodzisławski,2018,4.8
2415000,Powiat wodzisławski,2019,5.0
2415000,Powiat wodzisławski,2020,7.3
2415000,Powiat wodzisławski,2021,5.9
2415000,Powiat wodzisławski,2022,5.1
2415000,Powiat wodzisławski,2023,5.2
2415000,Powiat wodzisławski,2024,4.2
2416000,Powiat zawierciański,2013,17.8
2416000,Powiat zawierciański,2014,14.8
2416000,Powiat zawierciański,2015,13.6
2416000,Powiat zawierciański,2016,11.3
2416000,Powiat zawierciański,2017,8.9
2416000,Powiat zawierciański,2018,7.4
2416000,Powiat zawierciański,2019,5.8
2416000,Powiat zawierciański,2020,6.9
2416000,Powiat zawierciański,2021,5.6
2416000,Powiat zawierciański,2022,5.6
2416000,Powiat zawierciański,2023,5.5
2416000,Powiat zawierciański,2024,5.6
2417000,Powiat żywiecki,2013,15.9
2417000,Powiat żywiecki,2014,13.2
2417000,Powiat żywiecki,2015,10.4
2417000,Powiat żywiecki,2016,8.5
2417000,Powiat żywiecki,2017,7.1
2417000,Powiat żywiecki,2018,6.9
2417000,Powiat żywiecki,2019,6.2
2417000,Powiat żywiecki,2020,7.7
2417000,Powiat żywiecki,2021,6.7
2417000,Powiat żywiecki,2022,5.0
2417000,Powiat żywiecki,2023,5.0
2417000,Powiat żywiecki,2024,5.7
2461000,Powiat m. Bielsko-Biała,2013,6.3
2461000,Powiat m. Bielsko-Biała,2014,5.2
2461000,Powiat m. Bielsko-Biała,2015,4.3
2461000,Powiat m. Bielsko-Biała,2016,3.1
2461000,Powiat m. Bielsko-Biała,2017,2.3
2461000,Powiat m. Bielsko-Biała,2018,1.9
2461000,Powiat m. Bielsko-Biała,2019,1.7
2461000,Powiat m. Bielsko-Biała,2020,2.7
2461000,Powiat m. Bielsko-Biała,2021,2.2
2461000,Powiat m. Bielsko-Biała,2022,1.8
2461000,Powiat m. Bielsko-Biała,2023,1.9
2461000,Powiat m. Bielsko-Biała,2024,2.1
2462000,Powiat m. Bytom,2013,21.1
2462000,Powiat m. Bytom,2014,19.8
2462000,Powiat m. Bytom,2015,18.5
2462000,Powiat m. Bytom,2016,15.4
2462000,Powiat m. Bytom,2017,11.3
2462000,Powiat m. Bytom,2018,9.7
2462000,Powiat m. Bytom,2019,8.4
2462000,Powiat m. Bytom,2020,10.0
2462000,Powiat m. Bytom,2021,8.6
2462000,Powiat m. Bytom,2022,8.3
2462000,Powiat m. Bytom,2023,8.2
2462000,Powiat m. Bytom,2024,7.9
2463000,Powiat m. Chorzów,2013,12.1
2463000,Powiat m. Chorzów,2014,10.1
2463000,Powiat m. Chorzów,2015,8.9
2463000,Powiat m. Chorzów,2016,7.4
2463000,Powiat m. Chorzów,2017,5.9
2463000,Powiat m. Chorzów,2018,4.6
2463000,Powiat m. Chorzów,2019,3.3
2463000,Powiat m. Chorzów,2020,4.5
2463000,Powiat m. Chorzów,2021,3.4
2463000,Powiat m. Chorzów,2022,3.5
2463000,Powiat m. Chorzów,2023,3.5
2463000,Powiat m. Chorzów,2024,3.5
2464000,Powiat m. Częstochowa,2013,13.8
2464000,Powiat m. Częstochowa,2014,11.2
2464000,Powiat m. Częstochowa,2015,8.5
2464000,Powiat m. Częstochowa,2016,6.2
2464000,Powiat m. Częstochowa,2017,4.5
2464000,Powiat m. Częstochowa,2018,3.7
2464000,Powiat m. Częstochowa,2019,2.9
2464000,Powiat m. Częstochowa,2020,4.4
2464000,Powiat m. Częstochowa,2021,3.6
2464000,Powiat m. Częstochowa,2022,3.2
2464000,Powiat m. Częstochowa,2023,3.1
2464000,Powiat m. Częstochowa,2024,3.5
2465000,Powiat m. Dąbrowa Górnicza,2013,12.3
2465000,Powiat m. Dąbrowa Górnicza,2014,10.8
2465000,Powiat m. Dąbrowa Górnicza,2015,9.1
2465000,Powiat m. Dąbrowa Górnicza,2016,8.0
2465000,Powiat m. Dąbrowa Górnicza,2017,6.0
2465000,Powiat m. Dąbrowa Górnicza,2018,5.0
2465000,Powiat m. Dąbrowa Górnicza,2019,3.8
2465000,Powiat m. Dąbrowa Górnicza,2020,5.2
2465000,Powiat m. Dąbrowa Górnicza,2021,4.8
2465000,Powiat m. Dąbrowa Górnicza,2022,4.6
2465000,Powiat m. Dąbrowa Górnicza,2023,4.6
2465000,Powiat m. Dąbrowa Górnicza,2024,4.1
2466000,Powiat m. Gliwice,2013,7.5
2466000,Powiat m. Gliwice,2014,6.4
2466000,Powiat m. Gliwice,2015,5.5
2466000,Powiat m. Gliwice,2016,4.3
2466000,Powiat m. Gliwice,2017,3.6
2466000,Powiat m. Gliwice,2018,3.2
2466000,Powiat m. Gliwice,2019,2.3
2466000,Powiat m. Gliwice,2020,3.1
2466000,Powiat m. Gliwice,2021,3.0
2466000,Powiat m. Gliwice,2022,2.3
2466000,Powiat m. Gliwice,2023,2.1
2466000,Powiat m. Gliwice,2024,2.1
2467000,Powiat m. Jastrzębie-Zdrój,2013,10.1
2467000,Powiat m. Jastrzębie-Zdrój,2014,8.9
2467000,Powiat m. Jastrzębie-Zdrój,2015,8.3
2467000,Powiat m. Jastrzębie-Zdrój,2016,7.3
2467000,Powiat m. Jastrzębie-Zdrój,2017,5.5
2467000,Powiat m. Jastrzębie-Zdrój,2018,4.4
2467000,Powiat m. Jastrzębie-Zdrój,2019,4.3
2467000,Powiat m. Jastrzębie-Zdrój,2020,5.8
2467000,Powiat m. Jastrzębie-Zdrój,2021,4.7
2467000,Powiat m. Jastrzębie-Zdrój,2022,3.4
2467000,Powiat m. Jastrzębie-Zdrój,2023,3.6
2467000,Powiat m. Jastrzębie-Zdrój,2024,3.4
2468000,Powiat m. Jaworzno,2013,11.0
2468000,Powiat m. Jaworzno,2014,9.3
2468000,Powiat m. Jaworzno,2015,6.9
2468000,Powiat m. Jaworzno,2016,5.8
2468000,Powiat m. Jaworzno,2017,4.7
2468000,Powiat m. Jaworzno,2018,4.2
2468000,Powiat m. Jaworzno,2019,3.9
2468000,Powiat m. Jaworzno,2020,4.8
2468000,Powiat m. Jaworzno,2021,4.6
2468000,Powiat m. Jaworzno,2022,4.2
2468000,Powiat m. Jaworzno,2023,3.9
2468000,Powiat m. Jaworzno,2024,3.8
2469000,Powiat m. Katowice,2013,5.4
2469000,Powiat m. Katowice,2014,4.7
2469000,Powiat m. Katowice,2015,3.8
2469000,Powiat m. Katowice,2016,2.8
2469000,Powiat m. Katowice,2017,2.2
2469000,Powiat m. Katowice,2018,1.7
2469000,Powiat m. Katowice,2019,1.0
2469000,Powiat m. Katowice,2020,1.7
2469000,Powiat m. Katowice,2021,1.8
2469000,Powiat m. Katowice,2022,1.5
2469000,Powiat m. Katowice,2023,1.0
2469000,Powiat m. Katowice,2024,1.0
2470000,Powiat m. Mysłowice,2013,9.5
2470000,Powiat m. Mysłowice,2014,8.8
2470000,Powiat m. Mysłowice,2015,7.9
2470000,Powiat m. Mysłowice,2016,6.1
2470000,Powiat m. Mysłowice,2017,5.9
2470000,Powiat m. Mysłowice,2018,5.3
2470000,Powiat m. Mysłowice,2019,4.8
2470000,Powiat m. Mysłowice,2020,6.7
2470000,Powiat m. Mysłowice,2021,6.0
2470000,Powiat m. Mysłowice,2022,5.0
2470000,Powiat m. Mysłowice,2023,4.2
2470000,Powiat m. Mysłowice,2024,4.2
2471000,Powiat m. Piekary Śląskie,2013,17.0
2471000,Powiat m. Piekary Śląskie,2014,14.3
2471000,Powiat m. Piekary Śląskie,2015,12.2
2471000,Powiat m. Piekary Śląskie,2016,9.5
2471000,Powiat m. Piekary Śląskie,2017,7.4
2471000,Powiat m. Piekary Śląskie,2018,6.7
2471000,Powiat m. Piekary Śląskie,2019,6.0
2471000,Powiat m. Piekary Śląskie,2020,8.3
2471000,Powiat m. Piekary Śląskie,2021,6.9
2471000,Powiat m. Piekary Śląskie,2022,7.0
2471000,Powiat m. Piekary Śląskie,2023,7.4
2471000,Powiat m. Piekary Śląskie,2024,7.8
2472000,Powiat m. Ruda Śląska,2013,9.4
2472000,Powiat m. Ruda Śląska,2014,7.9
2472000,Powiat m. Ruda Śląska,2015,6.8
2472000,Powiat m. Ruda Śląska,2016,5.3
2472000,Powiat m. Ruda Śląska,2017,4.1
2472000,Powiat m. Ruda Śląska,2018,2.9
2472000,Powiat m. Ruda Śląska,2019,2.7
2472000,Powiat m. Ruda Śląska,2020,3.4
2472000,Powiat m. Ruda Śląska,2021,2.6
2472000,Powiat m. Ruda Śląska,2022,2.5
2472000,Powiat m. Ruda Śląska,2023,2.7
2472000,Powiat m. Ruda Śląska,2024,2.8
2473000,Powiat m. Rybnik,2013,8.5
2473000,Powiat m. Rybnik,2014,7.6
2473000,Powiat m. Rybnik,2015,6.9
2473000,Powiat m. Rybnik,2016,5.9
2473000,Powiat m. Rybnik,2017,4.4
2473000,Powiat m. Rybnik,2018,3.5
2473000,Powiat m. Rybnik,2019,2.9
2473000,Powiat m. Rybnik,2020,4.5
2473000,Powiat m. Rybnik,2021,3.2
2473000,Powiat m. Rybnik,2022,2.8
2473000,Powiat m. Rybnik,2023,2.7
2473000,Powiat m. Rybnik,2024,2.7
2474000,Powiat m. Siemianowice Śląskie,2013,15.1
2474000,Powiat m. Siemianowice Śląskie,2014,13.6
2474000,Powiat m. Siemianowice Śląskie,2015,11.8
2474000,Powiat m. Siemianowice Śląskie,2016,8.0
2474000,Powiat m. Siemianowice Śląskie,2017,6.2
2474000,Powiat m. Siemianowice Śląskie,2018,5.3
2474000,Powiat m. Siemianowice Śląskie,2019,4.0
2474000,Powiat m. Siemianowice Śląskie,2020,6.0
2474000,Powiat m. Siemianowice Śląskie,2021,4.3
2474000,Powiat m. Siemianowice Śląskie,2022,3.9
2474000,Powiat m. Siemianowice Śląskie,2023,3.8
2474000,Powiat m. Siemianowice Śląskie,2024,3.9
2475000,Powiat m. Sosnowiec,2013,14.8
2475000,Powiat m. Sosnowiec,2014,13.2
2475000,Powiat m. Sosnowiec,2015,11.4
2475000,Powiat m. Sosnowiec,2016,10.0
2475000,Powiat m. Sosnowiec,2017,7.7
2475000,Powiat m. Sosnowiec,2018,6.3
2475000,Powiat m. Sosnowiec,2019,5.1
2475000,Powiat m. Sosnowiec,2020,6.8
2475000,Powiat m. Sosnowiec,2021,6.1
2475000,Powiat m. Sosnowiec,2022,5.2
2475000,Powiat m. Sosnowiec,2023,5.6
2475000,Powiat m. Sosnowiec,2024,5.6
2476000,Powiat m. Świętochłowice,2013,18.8
2476000,Powiat m. Świętochłowice,2014,14.7
2476000,Powiat m. Świętochłowice,2015,12.1
2476000,Powiat m. Świętochłowice,2016,10.0
2476000,Powiat m. Świętochłowice,2017,8.2
2476000,Powiat m. Świętochłowice,2018,7.3
2476000,Powiat m. Świętochłowice,2019,5.6
2476000,Powiat m. Świętochłowice,2020,7.6
2476000,Powiat m. Świętochłowice,2021,5.3
2476000,Powiat m. Świętochłowice,2022,4.6
2476000,Powiat m. Świętochłowice,2023,4.3
2476000,Powiat m. Świętochłowice,2024,4.6
2477000,Powiat m. Tychy,2013,7.0
2477000,Powiat m. Tychy,2014,5.1
2477000,Powiat m. Tychy,2015,3.8
2477000,Powiat m. Tychy,2016,3.4
2477000,Powiat m. Tychy,2017,2.7
2477000,Powiat m. Tychy,2018,2.6
2477000,Powiat m. Tychy,2019,2.0
2477000,Powiat m. Tychy,2020,3.0
2477000,Powiat m. Tychy,2021,2.1
2477000,Powiat m. Tychy,2022,1.7
2477000,Powiat m. Tychy,2023,1.6
2477000,Powiat m. Tychy,2024,1.8
2478000,Powiat m. Zabrze,2013,14.0
2478000,Powiat m. Zabrze,2014,12.5
2478000,Powiat m. Zabrze,2015,10.5
2478000,Powiat m. Zabrze,2016,7.9
2478000,Powiat m. Zabrze,2017,6.8
2478000,Powiat m. Zabrze,2018,5.8
2478000,Powiat m. Zabrze,2019,4.9
2478000,Powiat m. Zabrze,2020,7.1
2478000,Powiat m. Zabrze,2021,5.2
2478000,Powiat m. Zabrze,2022,4.4
2478000,Powiat m. Zabrze,2023,4.2
2478000,Powiat m. Zabrze,2024,4.1
2479000,Powiat m. Żory,2013,10.8
2479000,Powiat m. Żory,2014,9.8
2479000,Powiat m. Żory,2015,8.4
2479000,Powiat m. Żory,2016,6.3
2479000,Powiat m. Żory,2017,4.4
2479000,Powiat m. Żory,2018,3.2
2479000,Powiat m. Żory,2019,3.2
2479000,Powiat m. Żory,2020,4.8
2479000,Powiat m. Żory,2021,3.7
2479000,Powiat m. Żory,2022,3.5
2479000,Powiat m. Żory,2023,3.1
2479000,Powiat m. Żory,2024,3.4
2600000,ŚWIĘTOKRZYSKIE,2013,16.6
2600000,ŚWIĘTOKRZYSKIE,2014,14.1
2600000,ŚWIĘTOKRZYSKIE,2015,12.5
2600000,ŚWIĘTOKRZYSKIE,2016,10.8
2600000,ŚWIĘTOKRZYSKIE,2017,8.8
2600000,ŚWIĘTOKRZYSKIE,2018,8.3
2600000,ŚWIĘTOKRZYSKIE,2019,8.0
2600000,ŚWIĘTOKRZYSKIE,2020,8.5
2600000,ŚWIĘTOKRZYSKIE,2021,8.7
2600000,ŚWIĘTOKRZYSKIE,2022,7.8
2600000,ŚWIĘTOKRZYSKIE,2023,7.8
2600000,ŚWIĘTOKRZYSKIE,2024,7.5
2601000,Powiat buski,2013,9.4
2601000,Powiat buski,2014,8.0
2601000,Powiat buski,2015,7.1
2601000,Powiat buski,2016,5.6
2601000,Powiat buski,2017,4.6
2601000,Powiat buski,2018,3.9
2601000,Powiat buski,2019,3.7
2601000,Powiat buski,2020,4.4
2601000,Powiat buski,2021,4.9
2601000,Powiat buski,2022,4.4
2601000,Powiat buski,2023,4.2
2601000,Powiat buski,2024,4.1
2602000,Powiat jędrzejowski,2013,15.2
2602000,Powiat jędrzejowski,2014,13.3
2602000,Powiat jędrzejowski,2015,11.9
2602000,Powiat jędrzejowski,2016,10.0
2602000,Powiat jędrzejowski,2017,7.6
2602000,Powiat jędrzejowski,2018,7.1
2602000,Powiat jędrzejowski,2019,6.9
2602000,Powiat jędrzejowski,2020,7.3
2602000,Powiat jędrzejowski,2021,7.7
2602000,Powiat jędrzejowski,2022,6.7
2602000,Powiat jędrzejowski,2023,7.0
2602000,Powiat jędrzejowski,2024,6.0
2603000,Powiat kazimierski,2013,13.7
2603000,Powiat kazimierski,2014,12.4
2603000,Powiat kazimierski,2015,10.5
2603000,Powiat kazimierski,2016,9.6
2603000,Powiat kazimierski,2017,8.1
2603000,Powiat kazimierski,2018,7.5
2603000,Powiat kazimierski,2019,6.7
2603000,Powiat kazimierski,2020,7.6
2603000,Powiat kazimierski,2021,11.9
2603000,Powiat kazimierski,2022,10.0
2603000,Powiat kazimierski,2023,10.6
2603000,Powiat kazimierski,2024,10.2
2604000,Powiat kielecki,2013,20.4
2604000,Powiat kielecki,2014,16.6
2604000,Powiat kielecki,2015,15.3
2604000,Powiat kielecki,2016,13.6
2604000,Powiat kielecki,2017,11.3
2604000,Powiat kielecki,2018,10.7
2604000,Powiat kielecki,2019,10.3
2604000,Powiat kielecki,2020,9.5
2604000,Powiat kielecki,2021,9.5
2604000,Powiat kielecki,2022,7.0
2604000,Powiat kielecki,2023,6.9
2604000,Powiat kielecki,2024,6.7
2605000,Powiat konecki,2013,24.2
2605000,Powiat konecki,2014,20.2
2605000,Powiat konecki,2015,17.2
2605000,Powiat konecki,2016,14.0
2605000,Powiat konecki,2017,11.9
2605000,Powiat konecki,2018,11.6
2605000,Powiat konecki,2019,11.1
2605000,Powiat konecki,2020,12.7
2605000,Powiat konecki,2021,11.6
2605000,Powiat konecki,2022,10.5
2605000,Powiat konecki,2023,10.5
2605000,Powiat konecki,2024,10.1
2606000,Powiat opatowski,2013,23.1
2606000,Powiat opatowski,2014,20.9
2606000,Powiat opatowski,2015,19.5
2606000,Powiat opatowski,2016,16.5
2606000,Powiat opatowski,2017,14.2
2606000,Powiat opatowski,2018,13.6
2606000,Powiat opatowski,2019,13.6
2606000,Powiat opatowski,2020,13.4
2606000,Powiat opatowski,2021,17.1
2606000,Powiat opatowski,2022,15.8
2606000,Powiat opatowski,2023,15.4
2606000,Powiat opatowski,2024,14.8
2607000,Powiat ostrowiecki,2013,22.5
2607000,Powiat ostrowiecki,2014,19.1
2607000,Powiat ostrowiecki,2015,17.6
2607000,Powiat ostrowiecki,2016,14.6
2607000,Powiat ostrowiecki,2017,12.3
2607000,Powiat ostrowiecki,2018,11.7
2607000,Powiat ostrowiecki,2019,10.7
2607000,Powiat ostrowiecki,2020,11.6
2607000,Powiat ostrowiecki,2021,10.3
2607000,Powiat ostrowiecki,2022,9.6
2607000,Powiat ostrowiecki,2023,10.5
2607000,Powiat ostrowiecki,2024,10.6
2608000,Powiat pińczowski,2013,10.7
2608000,Powiat pińczowski,2014,9.5
2608000,Powiat pińczowski,2015,8.7
2608000,Powiat pińczowski,2016,7.6
2608000,Powiat pińczowski,2017,6.7
2608000,Powiat pińczowski,2018,6.6
2608000,Powiat pińczowski,2019,6.3
2608000,Powiat pińczowski,2020,6.7
2608000,Powiat pińczowski,2021,8.1
2608000,Powiat pińczowski,2022,7.8
2608000,Powiat pińczowski,2023,7.0
2608000,Powiat pińczowski,2024,6.8
2609000,Powiat sandomierski,2013,13.3
2609000,Powiat sandomierski,2014,11.3
2609000,Powiat sandomierski,2015,8.9
