powiat_code,powiat_name,year,area_km2
3208000,Powiat kołobrzeski,2015,725
3208000,Powiat kołobrzeski,2016,725
3208000,Powiat kołobrzeski,2017,725
3208000,Powiat kołobrzeski,2018,725
3208000,Powiat kołobrzeski,2019,725
3208000,Powiat kołobrzeski,2020,725
3208000,Powiat kołobrzeski,2021,725
3208000,Powiat kołobrzeski,2022,728
3208000,Powiat kołobrzeski,2023,728
3208000,Powiat kołobrzeski,2024,728
3209000,Powiat koszaliński,2013,1653
3209000,Powiat koszaliński,2014,1653
3209000,Powiat koszaliński,2015,1653
3209000,Powiat koszaliński,2016,1653
3209000,Powiat koszaliński,2017,1653
3209000,Powiat koszaliński,2018,1653
3209000,Powiat koszaliński,2019,1653
3209000,Powiat koszaliński,2020,1653
3209000,Powiat koszaliński,2021,1653
3209000,Powiat koszaliński,2022,1653
3209000,Powiat koszaliński,2023,1646
3209000,Powiat koszaliński,2024,1648
3210000,Powiat myśliborski,2013,1182
3210000,Powiat myśliborski,2014,1182
3210000,Powiat myśliborski,2015,1182
3210000,Powiat myśliborski,2016,1182
3210000,Powiat myśliborski,2017,1182
3210000,Powiat myśliborski,2018,1182
3210000,Powiat myśliborski,2019,1182
3210000,Powiat myśliborski,2020,1182
3210000,Powiat myśliborski,2021,1182
3210000,Powiat myśliborski,2022,1182
3210000,Powiat myśliborski,2023,1182
3210000,Powiat myśliborski,2024,1182
3211000,Powiat policki,2013,665
3211000,Powiat policki,2014,665
3211000,Powiat policki,2015,665
3211000,Powiat policki,2016,665
3211000,Powiat policki,2017,665
3211000,Powiat policki,2018,665
3211000,Powiat policki,2019,665
3211000,Powiat policki,2020,665
3211000,Powiat policki,2021,665
3211000,Powiat policki,2022,664
3211000,Powiat policki,2023,664
3211000,Powiat policki,2024,664
3212000,Powiat pyrzycki,2013,726
3212000,Powiat pyrzycki,2014,726
3212000,Powiat pyrzycki,2015,726
3212000,Powiat pyrzycki,2016,726
3212000,Powiat pyrzycki,2017,726
3212000,Powiat pyrzycki,2018,726
3212000,Powiat pyrzycki,2019,726
3212000,Powiat pyrzycki,2020,726
3212000,Powiat pyrzycki,2021,726
3212000,Powiat pyrzycki,2022,726
3212000,Powiat pyrzycki,2023,726
3212000,Powiat pyrzycki,2024,726
3213000,Powiat sławieński,2013,1043
3213000,Powiat sławieński,2014,1043
3213000,Powiat sławieński,2015,1043
3213000,Powiat sławieński,2016,1043
3213000,Powiat sławieński,2017,1043
3213000,Powiat sławieński,2018,1043
3213000,Powiat sławieński,2019,1043
3213000,Powiat sławieński,2020,1043
3213000,Powiat sławieński,2021,1043
3213000,Powiat sławieński,2022,1043
3213000,Powiat sławieński,2023,1043
3213000,Powiat sławieński,2024,1043
3214000,Powiat stargardzki,2013,1520
3214000,Powiat stargardzki,2014,1520
3214000,Powiat stargardzki,2015,1520
3214000,Powiat stargardzki,2016,1520
3214000,Powiat stargardzki,2017,1520
3214000,Powiat stargardzki,2018,1520
3214000,Powiat stargardzki,2019,1520
3214000,Powiat stargardzki,2020,1520
3214000,Powiat stargardzki,2021,1520
3214000,Powiat stargardzki,2022,1520
3214000,Powiat stargardzki,2023,1520
3214000,Powiat stargardzki,2024,1523
3215000,Powiat szczecinecki,2013,1766
3215000,Powiat szczecinecki,2014,1766
3215000,Powiat szczecinecki,2015,1766
3215000,Powiat szczecinecki,2016,1766
3215000,Powiat szczecinecki,2017,1766
3215000,Powiat szczecinecki,2018,1766
3215000,Powiat szczecinecki,2019,1766
3215000,Powiat szczecinecki,2020,1766
3215000,Powiat szczecinecki,2021,1766
3215000,Powiat szczecinecki,2022,1766
3215000,Powiat szczecinecki,2023,1766
3215000,Powiat szczecinecki,2024,1766
3216000,Powiat świdwiński,2013,1093
3216000,Powiat świdwiński,2014,1093
3216000,Powiat świdwiński,2015,1093
3216000,Powiat świdwiński,2016,1093
3216000,Powiat świdwiński,2017,1093
3216000,Powiat świdwiński,2018,1093
3216000,Powiat świdwiński,2019,1093
3216000,Powiat świdwiński,2020,1093
3216000,Powiat świdwiński,2021,1093
3216000,Powiat świdwiński,2022,1093
3216000,Powiat świdwiński,2023,1093
3216000,Powiat świdwiński,2024,1093
3217000,Powiat wałecki,2013,1415
3217000,Powiat wałecki,2014,1415
3217000,Powiat wałecki,2015,1415
3217000,Powiat wałecki,2016,1415
3217000,Powiat wałecki,2017,1415
3217000,Powiat wałecki,2018,1415
3217000,Powiat wałecki,2019,1415
3217000,Powiat wałecki,2020,1415
3217000,Powiat wałecki,2021,1415
3217000,Powiat wałecki,2022,1415
3217000,Powiat wałecki,2023,1415
3217000,Powiat wałecki,2024,1415
3218000,Powiat łobeski,2013,1065
3218000,Powiat łobeski,2014,1065
3218000,Powiat łobeski,2015,1065
3218000,Powiat łobeski,2016,1065
3218000,Powiat łobeski,2017,1065
3218000,Powiat łobeski,2018,1065
3218000,Powiat łobeski,2019,1065
3218000,Powiat łobeski,2020,1065
3218000,Powiat łobeski,2021,1065
3218000,Powiat łobeski,2022,1065
3218000,Powiat łobeski,2023,1065
3218000,Powiat łobeski,2024,1065
3261000,Powiat m. Koszalin,2013,98
3261000,Powiat m. Koszalin,2014,98
3261000,Powiat m. Koszalin,2015,98
3261000,Powiat m. Koszalin,2016,98
3261000,Powiat m. Koszalin,2017,98
3261000,Powiat m. Koszalin,2018,98
3261000,Powiat m. Koszalin,2019,98
3261000,Powiat m. Koszalin,2020,98
3261000,Powiat m. Koszalin,2021,98
3261000,Powiat m. Koszalin,2022,98
3261000,Powiat m. Koszalin,2023,106
3261000,Powiat m. Koszalin,2024,106
3262000,Powiat m. Szczecin,2013,301
3262000,Powiat m. Szczecin,2014,301
3262000,Powiat m. Szczecin,2015,301
3262000,Powiat m. Szczecin,2016,301
3262000,Powiat m. Szczecin,2017,301
3262000,Powiat m. Szczecin,2018,301
3262000,Powiat m. Szczecin,2019,301
3262000,Powiat m. Szczecin,2020,301
3262000,Powiat m. Szczecin,2021,301
3262000,Powiat m. Szczecin,2022,301
3262000,Powiat m. Szczecin,2023,301
3262000,Powiat m. Szczecin,2024,301
3263000,Powiat m. Świnoujście,2013,197
3263000,Powiat m. Świnoujście,2014,197
3263000,Powiat m. Świnoujście,2015,197
3263000,Powiat m. Świnoujście,2016,197
3263000,Powiat m. Świnoujście,2017,197
3263000,Powiat m. Świnoujście,2018,202
3263000,Powiat m. Świnoujście,2019,202
3263000,Powiat m. Świnoujście,2020,202
3263000,Powiat m. Świnoujście,2021,202
3263000,Powiat m. Świnoujście,2022,202
3263000,Powiat m. Świnoujście,2023,202
3263000,Powiat m. Świnoujście,2024,202
