region_code,region_name,year,total_crimes
1661000,Powiat m. Opole,2023,5045.0
1661000,Powiat m. Opole,2024,5221.0
1800000,PODKARPACKIE,2013,62634.0
1800000,PODKARPACKIE,2014,47506.0
1800000,PODKARPACKIE,2015,47461.0
1800000,PODKARPACKIE,2016,40281.0
1800000,PODKARPACKIE,2017,51613.0
1800000,PODKARPACKIE,2018,41266.0
1800000,PODKARPACKIE,2019,44443.0
1800000,PODKARPACKIE,2020,57021.0
1800000,PODKARPACKIE,2021,50385.0
1800000,PODKARPACKIE,2022,45890.0
1800000,PODKARPACKIE,2023,41151.0
1800000,PODKARPACKIE,2024,41164.0
1801000,Powiat bieszczadzki,2013,773.0
1801000,Powiat bieszczadzki,2014,468.0
1801000,Powiat bieszczadzki,2015,426.0
1801000,Powiat bieszczadzki,2016,406.0
1801000,Powiat bieszczadzki,2017,508.0
1801000,Powiat bieszczadzki,2018,440.0
1801000,Powiat bieszczadzki,2019,518.0
1801000,Powiat bieszczadzki,2020,448.0
1801000,Powiat bieszczadzki,2021,411.0
1801000,Powiat bieszczadzki,2022,369.0
1801000,Powiat bieszczadzki,2023,515.0
1801000,Powiat bieszczadzki,2024,403.0
1802000,Powiat brzozowski,2013,1686.0
1802000,Powiat brzozowski,2014,1035.0
1802000,Powiat brzozowski,2015,981.0
1802000,Powiat brzozowski,2016,717.0
1802000,Powiat brzozowski,2017,746.0
1802000,Powiat brzozowski,2018,857.0
1802000,Powiat brzozowski,2019,1107.0
1802000,Powiat brzozowski,2020,887.0
1802000,Powiat brzozowski,2021,1309.0
1802000,Powiat brzozowski,2022,1056.0
1802000,Powiat brzozowski,2023,789.0
1802000,Powiat brzozowski,2024,1069.0
1803000,Powiat dębicki,2013,3575.0
1803000,Powiat dębicki,2014,3069.0
1803000,Powiat dębicki,2015,2763.0
1803000,Powiat dębicki,2016,2621.0
1803000,Powiat dębicki,2017,2695.0
1803000,Powiat dębicki,2018,2951.0
1803000,Powiat dębicki,2019,2794.0
1803000,Powiat dębicki,2020,2697.0
1803000,Powiat dębicki,2021,3276.0
1803000,Powiat dębicki,2022,3021.0
1803000,Powiat dębicki,2023,2975.0
1803000,Powiat dębicki,2024,2946.0
1804000,Powiat jarosławski,2013,3282.0
1804000,Powiat jarosławski,2014,2408.0
1804000,Powiat jarosławski,2015,2056.0
1804000,Powiat jarosławski,2016,2129.0
1804000,Powiat jarosławski,2017,2067.0
1804000,Powiat jarosławski,2018,2115.0
1804000,Powiat jarosławski,2019,1889.0
1804000,Powiat jarosławski,2020,1888.0
1804000,Powiat jarosławski,2021,1954.0
1804000,Powiat jarosławski,2022,1818.0
1804000,Powiat jarosławski,2023,1566.0
1804000,Powiat jarosławski,2024,1589.0
1805000,Powiat jasielski,2013,2900.0
1805000,Powiat jasielski,2014,2058.0
1805000,Powiat jasielski,2015,1529.0
1805000,Powiat jasielski,2016,1692.0
1805000,Powiat jasielski,2017,2266.0
1805000,Powiat jasielski,2018,2071.0
1805000,Powiat jasielski,2019,2025.0
1805000,Powiat jasielski,2020,1965.0
1805000,Powiat jasielski,2021,2011.0
1805000,Powiat jasielski,2022,2036.0
1805000,Powiat jasielski,2023,1694.0
1805000,Powiat jasielski,2024,1634.0
1806000,Powiat kolbuszowski,2013,1414.0
1806000,Powiat kolbuszowski,2014,937.0
1806000,Powiat kolbuszowski,2015,776.0
1806000,Powiat kolbuszowski,2016,838.0
1806000,Powiat kolbuszowski,2017,767.0
1806000,Powiat kolbuszowski,2018,861.0
1806000,Powiat kolbuszowski,2019,798.0
1806000,Powiat kolbuszowski,2020,962.0
1806000,Powiat kolbuszowski,2021,1432.0
1806000,Powiat kolbuszowski,2022,1117.0
1806000,Powiat kolbuszowski,2023,1156.0
1806000,Powiat kolbuszowski,2024,982.0
1807000,Powiat krośnieński,2013,1951.0
1807000,Powiat krośnieński,2014,954.0
1807000,Powiat krośnieński,2015,6356.0
1807000,Powiat krośnieński,2016,1879.0
1807000,Powiat krośnieński,2017,1760.0
1807000,Powiat krośnieński,2018,1827.0
1807000,Powiat krośnieński,2019,1587.0
1807000,Powiat krośnieński,2020,2096.0
1807000,Powiat krośnieński,2021,1901.0
1807000,Powiat krośnieński,2022,2937.0
1807000,Powiat krośnieński,2023,1690.0
1807000,Powiat krośnieński,2024,1677.0
1808000,Powiat leżajski,2013,2307.0
1808000,Powiat leżajski,2014,1371.0
1808000,Powiat leżajski,2015,1259.0
1808000,Powiat leżajski,2016,1281.0
1808000,Powiat leżajski,2017,1167.0
1808000,Powiat leżajski,2018,1274.0
1808000,Powiat leżajski,2019,1174.0
1808000,Powiat leżajski,2020,1068.0
1808000,Powiat leżajski,2021,1172.0
1808000,Powiat leżajski,2022,1195.0
1808000,Powiat leżajski,2023,1029.0
1808000,Powiat leżajski,2024,1025.0
1809000,Powiat lubaczowski,2013,1771.0
1809000,Powiat lubaczowski,2014,923.0
1809000,Powiat lubaczowski,2015,826.0
1809000,Powiat lubaczowski,2016,836.0
1809000,Powiat lubaczowski,2017,736.0
1809000,Powiat lubaczowski,2018,1122.0
1809000,Powiat lubaczowski,2019,781.0
1809000,Powiat lubaczowski,2020,773.0
1809000,Powiat lubaczowski,2021,790.0
1809000,Powiat lubaczowski,2022,889.0
1809000,Powiat lubaczowski,2023,708.0
1809000,Powiat lubaczowski,2024,756.0
1810000,Powiat łańcucki,2013,2435.0
1810000,Powiat łańcucki,2014,1626.0
1810000,Powiat łańcucki,2015,1561.0
1810000,Powiat łańcucki,2016,1551.0
1810000,Powiat łańcucki,2017,1302.0
1810000,Powiat łańcucki,2018,1234.0
1810000,Powiat łańcucki,2019,1376.0
1810000,Powiat łańcucki,2020,1157.0
1810000,Powiat łańcucki,2021,1874.0
1810000,Powiat łańcucki,2022,1509.0
1810000,Powiat łańcucki,2023,1547.0
1810000,Powiat łańcucki,2024,1863.0
1811000,Powiat mielecki,2013,3252.0
1811000,Powiat mielecki,2014,3062.0
1811000,Powiat mielecki,2015,2969.0
1811000,Powiat mielecki,2016,2202.0
1811000,Powiat mielecki,2017,2071.0
1811000,Powiat mielecki,2018,2387.0
1811000,Powiat mielecki,2019,2555.0
1811000,Powiat mielecki,2020,2550.0
1811000,Powiat mielecki,2021,2649.0
1811000,Powiat mielecki,2022,3065.0
1811000,Powiat mielecki,2023,3114.0
1811000,Powiat mielecki,2024,2935.0
1812000,Powiat niżański,2013,2024.0
1812000,Powiat niżański,2014,1347.0
1812000,Powiat niżański,2015,1407.0
1812000,Powiat niżański,2016,1210.0
1812000,Powiat niżański,2017,1153.0
1812000,Powiat niżański,2018,1119.0
1812000,Powiat niżański,2019,1521.0
1812000,Powiat niżański,2020,1402.0
1812000,Powiat niżański,2021,1580.0
1812000,Powiat niżański,2022,1583.0
1812000,Powiat niżański,2023,982.0
1812000,Powiat niżański,2024,1638.0
1813000,Powiat przemyski,2013,1657.0
1813000,Powiat przemyski,2014,1144.0
1813000,Powiat przemyski,2015,1101.0
1813000,Powiat przemyski,2016,1061.0
1813000,Powiat przemyski,2017,1101.0
1813000,Powiat przemyski,2018,1059.0
1813000,Powiat przemyski,2019,1106.0
1813000,Powiat przemyski,2020,922.0
1813000,Powiat przemyski,2021,1051.0
1813000,Powiat przemyski,2022,1372.0
1813000,Powiat przemyski,2023,895.0
1813000,Powiat przemyski,2024,934.0
1814000,Powiat przeworski,2013,2017.0
1814000,Powiat przeworski,2014,1378.0
1814000,Powiat przeworski,2015,1236.0
1814000,Powiat przeworski,2016,1192.0
1814000,Powiat przeworski,2017,1180.0
1814000,Powiat przeworski,2018,1410.0
1814000,Powiat przeworski,2019,1386.0
1814000,Powiat przeworski,2020,1401.0
1814000,Powiat przeworski,2021,1580.0
1814000,Powiat przeworski,2022,1284.0
1814000,Powiat przeworski,2023,1037.0
1814000,Powiat przeworski,2024,1252.0
1815000,Powiat ropczycko-sędziszowski,2013,1792.0
1815000,Powiat ropczycko-sędziszowski,2014,1289.0
1815000,Powiat ropczycko-sędziszowski,2015,925.0
1815000,Powiat ropczycko-sędziszowski,2016,1267.0
1815000,Powiat ropczycko-sędziszowski,2017,1067.0
1815000,Powiat ropczycko-sędziszowski,2018,945.0
1815000,Powiat ropczycko-sędziszowski,2019,1333.0
1815000,Powiat ropczycko-sędziszowski,2020,1720.0
1815000,Powiat ropczycko-sędziszowski,2021,1539.0
1815000,Powiat ropczycko-sędziszowski,2022,1343.0
1815000,Powiat ropczycko-sędziszowski,2023,1172.0
1815000,Powiat ropczycko-sędziszowski,2024,1488.0
1816000,Powiat rzeszowski,2013,3400.0
1816000,Powiat rzeszowski,2014,2667.0
1816000,Powiat rzeszowski,2015,2062.0
1816000,Powiat rzeszowski,2016,2143.0
1816000,Powiat rzeszowski,2017,2239.0
1816000,Powiat rzeszowski,2018,2137.0
1816000,Powiat rzeszowski,2019,1929.0
1816000,Powiat rzeszowski,2020,2228.0
1816000,Powiat rzeszowski,2021,2361.0
1816000,Powiat rzeszowski,2022,2941.0
1816000,Powiat rzeszowski,2023,2201.0
1816000,Powiat rzeszowski,2024,2208.0
1817000,Powiat sanocki,2013,2571.0
1817000,Powiat sanocki,2014,2151.0
1817000,Powiat sanocki,2015,1892.0
1817000,Powiat sanocki,2016,1886.0
1817000,Powiat sanocki,2017,1894.0
1817000,Powiat sanocki,2018,2118.0
1817000,Powiat sanocki,2019,2334.0
1817000,Powiat sanocki,2020,2596.0
1817000,Powiat sanocki,2021,2546.0
1817000,Powiat sanocki,2022,2010.0
1817000,Powiat sanocki,2023,2169.0
1817000,Powiat sanocki,2024,2211.0
1818000,Powiat stalowowolski,2013,3842.0
1818000,Powiat stalowowolski,2014,3097.0
1818000,Powiat stalowowolski,2015,3541.0
1818000,Powiat stalowowolski,2016,2684.0
1818000,Powiat stalowowolski,2017,2503.0
1818000,Powiat stalowowolski,2018,2525.0
1818000,Powiat stalowowolski,2019,2596.0
1818000,Powiat stalowowolski,2020,2496.0
1818000,Powiat stalowowolski,2021,2802.0
1818000,Powiat stalowowolski,2022,2299.0
1818000,Powiat stalowowolski,2023,1845.0
1818000,Powiat stalowowolski,2024,2228.0
1819000,Powiat strzyżowski,2013,1346.0
1819000,Powiat strzyżowski,2014,918.0
1819000,Powiat strzyżowski,2015,800.0
1819000,Powiat strzyżowski,2016,740.0
1819000,Powiat strzyżowski,2017,675.0
1819000,Powiat strzyżowski,2018,953.0
1819000,Powiat strzyżowski,2019,884.0
1819000,Powiat strzyżowski,2020,721.0
1819000,Powiat strzyżowski,2021,801.0
1819000,Powiat strzyżowski,2022,761.0
1819000,Powiat strzyżowski,2023,731.0
1819000,Powiat strzyżowski,2024,791.0
1820000,Powiat tarnobrzeski,2013,1679.0
1820000,Powiat tarnobrzeski,2014,1180.0
1820000,Powiat tarnobrzeski,2015,967.0
1820000,Powiat tarnobrzeski,2016,1196.0
1820000,Powiat tarnobrzeski,2017,1064.0
1820000,Powiat tarnobrzeski,2018,1081.0
1820000,Powiat tarnobrzeski,2019,1111.0
1820000,Powiat tarnobrzeski,2020,1121.0
1820000,Powiat tarnobrzeski,2021,1329.0
1820000,Powiat tarnobrzeski,2022,1115.0
1820000,Powiat tarnobrzeski,2023,2285.0
1820000,Powiat tarnobrzeski,2024,941.0
1821000,Powiat leski,2013,920.0
1821000,Powiat leski,2014,834.0
1821000,Powiat leski,2015,565.0
1821000,Powiat leski,2016,656.0
1821000,Powiat leski,2017,552.0
1821000,Powiat leski,2018,947.0
1821000,Powiat leski,2019,1844.0
1821000,Powiat leski,2020,530.0
1821000,Powiat leski,2021,621.0
1821000,Powiat leski,2022,620.0
1821000,Powiat leski,2023,486.0
1821000,Powiat leski,2024,614.0
1861000,Powiat m. Krosno,2013,2796.0
1861000,Powiat m. Krosno,2014,2402.0
1861000,Powiat m. Krosno,2015,1857.0
1861000,Powiat m. Krosno,2016,1408.0
1861000,Powiat m. Krosno,2017,13672.0
1861000,Powiat m. Krosno,2018,1428.0
1861000,Powiat m. Krosno,2019,2953.0
1861000,Powiat m. Krosno,2020,16721.0
1861000,Powiat m. Krosno,2021,4742.0
1861000,Powiat m. Krosno,2022,1239.0
1861000,Powiat m. Krosno,2023,1705.0
1861000,Powiat m. Krosno,2024,1340.0
1862000,Powiat m. Przemyśl,2013,2832.0
1862000,Powiat m. Przemyśl,2014,2278.0
1862000,Powiat m. Przemyśl,2015,1906.0
1862000,Powiat m. Przemyśl,2016,1896.0
1862000,Powiat m. Przemyśl,2017,1540.0
1862000,Powiat m. Przemyśl,2018,1739.0
1862000,Powiat m. Przemyśl,2019,2138.0
1862000,Powiat m. Przemyśl,2020,1494.0
1862000,Powiat m. Przemyśl,2021,1816.0
1862000,Powiat m. Przemyśl,2022,2059.0
1862000,Powiat m. Przemyśl,2023,1633.0
1862000,Powiat m. Przemyśl,2024,2303.0
1863000,Powiat m. Rzeszów,2013,8277.0
1863000,Powiat m. Rzeszów,2014,7151.0
1863000,Powiat m. Rzeszów,2015,6069.0
1863000,Powiat m. Rzeszów,2016,5439.0
1863000,Powiat m. Rzeszów,2017,5598.0
1863000,Powiat m. Rzeszów,2018,5382.0
1863000,Powiat m. Rzeszów,2019,5241.0
1863000,Powiat m. Rzeszów,2020,5685.0
1863000,Powiat m. Rzeszów,2021,7227.0
1863000,Powiat m. Rzeszów,2022,6677.0
1863000,Powiat m. Rzeszów,2023,5722.0
1863000,Powiat m. Rzeszów,2024,4966.0
1864000,Powiat m. Tarnobrzeg,2013,2135.0
1864000,Powiat m. Tarnobrzeg,2014,1759.0
1864000,Powiat m. Tarnobrzeg,2015,1631.0
1864000,Powiat m. Tarnobrzeg,2016,1351.0
1864000,Powiat m. Tarnobrzeg,2017,1290.0
1864000,Powiat m. Tarnobrzeg,2018,1284.0
1864000,Powiat m. Tarnobrzeg,2019,1463.0
1864000,Powiat m. Tarnobrzeg,2020,1493.0
1864000,Powiat m. Tarnobrzeg,2021,1611.0
1864000,Powiat m. Tarnobrzeg,2022,1575.0
1864000,Powiat m. Tarnobrzeg,2023,1505.0
1864000,Powiat m. Tarnobrzeg,2024,1371.0
2000000,PODLASKIE,2013,39857.0
2000000,PODLASKIE,2014,32438.0
2000000,PODLASKIE,2015,30116.0
2000000,PODLASKIE,2016,28806.0
2000000,PODLASKIE,2017,28480.0
2000000,PODLASKIE,2018,28698.0
2000000,PODLASKIE,2019,30194.0
2000000,PODLASKIE,2020,29706.0
2000000,PODLASKIE,2021,29946.0
2000000,PODLASKIE,2022,34145.0
2000000,PODLASKIE,2023,30601.0
2000000,PODLASKIE,2024,27397.0
2001000,Powiat augustowski,2013,1869.0
2001000,Powiat augustowski,2014,2277.0
2001000,Powiat augustowski,2015,1700.0
2001000,Powiat augustowski,2016,1528.0
2001000,Powiat augustowski,2017,1390.0
2001000,Powiat augustowski,2018,1549.0
2001000,Powiat augustowski,2019,1334.0
2001000,Powiat augustowski,2020,1265.0
2001000,Powiat augustowski,2021,1328.0
2001000,Powiat augustowski,2022,1536.0
2001000,Powiat augustowski,2023,1618.0
2001000,Powiat augustowski,2024,1128.0
2002000,Powiat białostocki,2013,3892.0
2002000,Powiat białostocki,2014,2927.0
2002000,Powiat białostocki,2015,2515.0
2002000,Powiat białostocki,2016,2839.0
2002000,Powiat białostocki,2017,2665.0
2002000,Powiat białostocki,2018,2435.0
2002000,Powiat białostocki,2019,2600.0
2002000,Powiat białostocki,2020,2998.0
2002000,Powiat białostocki,2021,3647.0
2002000,Powiat białostocki,2022,3457.0
2002000,Powiat białostocki,2023,3081.0
2002000,Powiat białostocki,2024,2611.0
2003000,Powiat bielski,2013,1682.0
2003000,Powiat bielski,2014,1249.0
2003000,Powiat bielski,2015,1371.0
2003000,Powiat bielski,2016,1142.0
2003000,Powiat bielski,2017,1243.0
2003000,Powiat bielski,2018,1081.0
2003000,Powiat bielski,2019,1539.0
2003000,Powiat bielski,2020,1060.0
2003000,Powiat bielski,2021,1037.0
2003000,Powiat bielski,2022,1150.0
2003000,Powiat bielski,2023,1054.0
2003000,Powiat bielski,2024,918.0
2004000,Powiat grajewski,2013,1599.0
2004000,Powiat grajewski,2014,1007.0
2004000,Powiat grajewski,2015,957.0
2004000,Powiat grajewski,2016,801.0
2004000,Powiat grajewski,2017,683.0
2004000,Powiat grajewski,2018,797.0
2004000,Powiat grajewski,2019,887.0
2004000,Powiat grajewski,2020,889.0
2004000,Powiat grajewski,2021,856.0
2004000,Powiat grajewski,2022,4322.0
2004000,Powiat grajewski,2023,989.0
2004000,Powiat grajewski,2024,835.0
2005000,Powiat hajnowski,2013,1553.0
2005000,Powiat hajnowski,2014,1011.0
2005000,Powiat hajnowski,2015,1033.0
2005000,Powiat hajnowski,2016,1026.0
2005000,Powiat hajnowski,2017,1213.0
2005000,Powiat hajnowski,2018,903.0
2005000,Powiat hajnowski,2019,994.0
2005000,Powiat hajnowski,2020,1032.0
2005000,Powiat hajnowski,2021,1029.0
2005000,Powiat hajnowski,2022,1210.0
2005000,Powiat hajnowski,2023,949.0
2005000,Powiat hajnowski,2024,747.0
2006000,Powiat kolneński,2013,943.0
2006000,Powiat kolneński,2014,879.0
2006000,Powiat kolneński,2015,708.0
2006000,Powiat kolneński,2016,639.0
2006000,Powiat kolneński,2017,678.0
2006000,Powiat kolneński,2018,581.0
2006000,Powiat kolneński,2019,620.0
2006000,Powiat kolneński,2020,509.0
2006000,Powiat kolneński,2021,606.0
2006000,Powiat kolneński,2022,668.0
2006000,Powiat kolneński,2023,535.0
2006000,Powiat kolneński,2024,543.0
2007000,Powiat łomżyński,2013,1223.0
2007000,Powiat łomżyński,2014,1131.0
2007000,Powiat łomżyński,2015,961.0
2007000,Powiat łomżyński,2016,833.0
2007000,Powiat łomżyński,2017,717.0
2007000,Powiat łomżyński,2018,801.0
2007000,Powiat łomżyński,2019,834.0
2007000,Powiat łomżyński,2020,835.0
2007000,Powiat łomżyński,2021,869.0
2007000,Powiat łomżyński,2022,804.0
2007000,Powiat łomżyński,2023,1198.0
2007000,Powiat łomżyński,2024,1542.0
2008000,Powiat moniecki,2013,896.0
2008000,Powiat moniecki,2014,689.0
2008000,Powiat moniecki,2015,749.0
2008000,Powiat moniecki,2016,680.0
2008000,Powiat moniecki,2017,597.0
2008000,Powiat moniecki,2018,674.0
2008000,Powiat moniecki,2019,706.0
2008000,Powiat moniecki,2020,572.0
2008000,Powiat moniecki,2021,582.0
2008000,Powiat moniecki,2022,772.0
2008000,Powiat moniecki,2023,703.0
2008000,Powiat moniecki,2024,1063.0
2009000,Powiat sejneński,2013,720.0
2009000,Powiat sejneński,2014,703.0
2009000,Powiat sejneński,2015,513.0
2009000,Powiat sejneński,2016,497.0
2009000,Powiat sejneński,2017,536.0
2009000,Powiat sejneński,2018,458.0
2009000,Powiat sejneński,2019,490.0
2009000,Powiat sejneński,2020,383.0
2009000,Powiat sejneński,2021,662.0
2009000,Powiat sejneński,2022,526.0
2009000,Powiat sejneński,2023,359.0
2009000,Powiat sejneński,2024,408.0
2010000,Powiat siemiatycki,2013,1171.0
2010000,Powiat siemiatycki,2014,1045.0
2010000,Powiat siemiatycki,2015,1105.0
2010000,Powiat siemiatycki,2016,878.0
2010000,Powiat siemiatycki,2017,794.0
2010000,Powiat siemiatycki,2018,877.0
2010000,Powiat siemiatycki,2019,768.0
2010000,Powiat siemiatycki,2020,916.0
2010000,Powiat siemiatycki,2021,829.0
2010000,Powiat siemiatycki,2022,960.0
2010000,Powiat siemiatycki,2023,961.0
2010000,Powiat siemiatycki,2024,853.0
2011000,Powiat sokólski,2013,1906.0
2011000,Powiat sokólski,2014,1928.0
2011000,Powiat sokólski,2015,1988.0
2011000,Powiat sokólski,2016,1325.0
2011000,Powiat sokólski,2017,1624.0
2011000,Powiat sokólski,2018,1678.0
2011000,Powiat sokólski,2019,1633.0
2011000,Powiat sokólski,2020,1663.0
2011000,Powiat sokólski,2021,1313.0
2011000,Powiat sokólski,2022,1523.0
2011000,Powiat sokólski,2023,2605.0
2011000,Powiat sokólski,2024,1623.0
2012000,Powiat suwalski,2013,1204.0
2012000,Powiat suwalski,2014,1141.0
2012000,Powiat suwalski,2015,838.0
2012000,Powiat suwalski,2016,785.0
2012000,Powiat suwalski,2017,619.0
2012000,Powiat suwalski,2018,628.0
2012000,Powiat suwalski,2019,690.0
2012000,Powiat suwalski,2020,682.0
2012000,Powiat suwalski,2021,612.0
2012000,Powiat suwalski,2022,671.0
2012000,Powiat suwalski,2023,562.0
2012000,Powiat suwalski,2024,465.0
2013000,Powiat wysokomazowiecki,2013,1652.0
2013000,Powiat wysokomazowiecki,2014,1066.0
2013000,Powiat wysokomazowiecki,2015,1179.0
2013000,Powiat wysokomazowiecki,2016,1139.0
2013000,Powiat wysokomazowiecki,2017,960.0
2013000,Powiat wysokomazowiecki,2018,1409.0
2013000,Powiat wysokomazowiecki,2019,1012.0
2013000,Powiat wysokomazowiecki,2020,1108.0
2013000,Powiat wysokomazowiecki,2021,1082.0
2013000,Powiat wysokomazowiecki,2022,1062.0
2013000,Powiat wysokomazowiecki,2023,893.0
2013000,Powiat wysokomazowiecki,2024,1312.0
2014000,Powiat zambrowski,2013,1645.0
2014000,Powiat zambrowski,2014,1162.0
2014000,Powiat zambrowski,2015,1219.0
2014000,Powiat zambrowski,2016,1090.0
2014000,Powiat zambrowski,2017,972.0
2014000,Powiat zambrowski,2018,1108.0
2014000,Powiat zambrowski,2019,1182.0
2014000,Powiat zambrowski,2020,1150.0
2014000,Powiat zambrowski,2021,1200.0
2014000,Powiat zambrowski,2022,1195.0
2014000,Powiat zambrowski,2023,1073.0
2014000,Powiat zambrowski,2024,1180.0
2061000,Powiat m. Białystok,2013,12026.0
2061000,Powiat m. Białystok,2014,9246.0
2061000,Powiat m. Białystok,2015,8786.0
2061000,Powiat m. Białystok,2016,8556.0
2061000,Powiat m. Białystok,2017,8101.0
2061000,Powiat m. Białystok,2018,9557.0
2061000,Powiat m. Białystok,2019,10645.0
2061000,Powiat m. Białystok,2020,10222.0
2061000,Powiat m. Białystok,2021,9694.0
2061000,Powiat m. Białystok,2022,9651.0
2061000,Powiat m. Białystok,2023,9321.0
2061000,Powiat m. Białystok,2024,8319.0
2062000,Powiat m. Łomża,2013,2307.0
2062000,Powiat m. Łomża,2014,2164.0
2062000,Powiat m. Łomża,2015,1985.0
2062000,Powiat m. Łomża,2016,2653.0
2062000,Powiat m. Łomża,2017,3612.0
2062000,Powiat m. Łomża,2018,1591.0
2062000,Powiat m. Łomża,2019,1805.0
2062000,Powiat m. Łomża,2020,1855.0
2062000,Powiat m. Łomża,2021,2404.0
2062000,Powiat m. Łomża,2022,2175.0
2062000,Powiat m. Łomża,2023,1911.0
2062000,Powiat m. Łomża,2024,1346.0
2063000,Powiat m. Suwałki,2013,3569.0
2063000,Powiat m. Suwałki,2014,2813.0
2063000,Powiat m. Suwałki,2015,2509.0
2063000,Powiat m. Suwałki,2016,2395.0
2063000,Powiat m. Suwałki,2017,2076.0
2063000,Powiat m. Suwałki,2018,2571.0
2063000,Powiat m. Suwałki,2019,2455.0
2063000,Powiat m. Suwałki,2020,2567.0
2063000,Powiat m. Suwałki,2021,2196.0
2063000,Powiat m. Suwałki,2022,2463.0
2063000,Powiat m. Suwałki,2023,2789.0
2063000,Powiat m. Suwałki,2024,2504.0
2200000,POMORSKIE,2013,115554.0
2200000,POMORSKIE,2014,95862.0
2200000,POMORSKIE,2015,85251.0
2200000,POMORSKIE,2016,80360.0
2200000,POMORSKIE,2017,75772.0
2200000,POMORSKIE,2018,80750.0
2200000,POMORSKIE,2019,85938.0
2200000,POMORSKIE,2020,87985.0
2200000,POMORSKIE,2021,90227.0
2200000,POMORSKIE,2022,94259.0
2200000,POMORSKIE,2023,93346.0
2200000,POMORSKIE,2024,86952.0
2201000,Powiat bytowski,2013,2911.0
2201000,Powiat bytowski,2014,1985.0
2201000,Powiat bytowski,2015,1905.0
2201000,Powiat bytowski,2016,1873.0
2201000,Powiat bytowski,2017,1559.0
2201000,Powiat bytowski,2018,2138.0
2201000,Powiat bytowski,2019,2078.0
2201000,Powiat bytowski,2020,2231.0
2201000,Powiat bytowski,2021,2216.0
2201000,Powiat bytowski,2022,2098.0
2201000,Powiat bytowski,2023,1878.0
2201000,Powiat bytowski,2024,2681.0
2202000,Powiat chojnicki,2013,4327.0
2202000,Powiat chojnicki,2014,3636.0
2202000,Powiat chojnicki,2015,2682.0
2202000,Powiat chojnicki,2016,2486.0
2202000,Powiat chojnicki,2017,2399.0
2202000,Powiat chojnicki,2018,3056.0
2202000,Powiat chojnicki,2019,2886.0
2202000,Powiat chojnicki,2020,3077.0
2202000,Powiat chojnicki,2021,2756.0
2202000,Powiat chojnicki,2022,2556.0
2202000,Powiat chojnicki,2023,2278.0
2202000,Powiat chojnicki,2024,2375.0
2203000,Powiat człuchowski,2013,2040.0
2203000,Powiat człuchowski,2014,1819.0
2203000,Powiat człuchowski,2015,1421.0
2203000,Powiat człuchowski,2016,1100.0
2203000,Powiat człuchowski,2017,950.0
2203000,Powiat człuchowski,2018,1169.0
2203000,Powiat człuchowski,2019,1115.0
2203000,Powiat człuchowski,2020,1189.0
2203000,Powiat człuchowski,2021,1253.0
2203000,Powiat człuchowski,2022,1248.0
2203000,Powiat człuchowski,2023,1328.0
2203000,Powiat człuchowski,2024,1261.0
2204000,Powiat gdański,2013,5771.0
2204000,Powiat gdański,2014,5234.0
2204000,Powiat gdański,2015,4225.0
2204000,Powiat gdański,2016,4090.0
2204000,Powiat gdański,2017,4250.0
2204000,Powiat gdański,2018,4683.0
2204000,Powiat gdański,2019,5942.0
2204000,Powiat gdański,2020,12772.0
2204000,Powiat gdański,2021,5853.0
2204000,Powiat gdański,2022,4674.0
2204000,Powiat gdański,2023,4949.0
2204000,Powiat gdański,2024,3365.0
2205000,Powiat kartuski,2013,3679.0
2205000,Powiat kartuski,2014,3286.0
2205000,Powiat kartuski,2015,3453.0
2205000,Powiat kartuski,2016,3635.0
2205000,Powiat kartuski,2017,3231.0
2205000,Powiat kartuski,2018,3275.0
2205000,Powiat kartuski,2019,3561.0
2205000,Powiat kartuski,2020,3684.0
2205000,Powiat kartuski,2021,3954.0
2205000,Powiat kartuski,2022,5414.0
2205000,Powiat kartuski,2023,10697.0
2205000,Powiat kartuski,2024,3427.0
2206000,Powiat kościerski,2013,2192.0
2206000,Powiat kościerski,2014,2008.0
2206000,Powiat kościerski,2015,1942.0
2206000,Powiat kościerski,2016,1788.0
2206000,Powiat kościerski,2017,1791.0
2206000,Powiat kościerski,2018,1709.0
2206000,Powiat kościerski,2019,1816.0
2206000,Powiat kościerski,2020,1762.0
2206000,Powiat kościerski,2021,2192.0
2206000,Powiat kościerski,2022,2269.0
2206000,Powiat kościerski,2023,1830.0
2206000,Powiat kościerski,2024,1827.0
2207000,Powiat kwidzyński,2013,3376.0
2207000,Powiat kwidzyński,2014,2653.0
2207000,Powiat kwidzyński,2015,2373.0
2207000,Powiat kwidzyński,2016,2195.0
2207000,Powiat kwidzyński,2017,2398.0
2207000,Powiat kwidzyński,2018,2302.0
2207000,Powiat kwidzyński,2019,2112.0
2207000,Powiat kwidzyński,2020,2206.0
2207000,Powiat kwidzyński,2021,2577.0
2207000,Powiat kwidzyński,2022,2358.0
2207000,Powiat kwidzyński,2023,2332.0
2207000,Powiat kwidzyński,2024,2434.0
2208000,Powiat lęborski,2013,3361.0
2208000,Powiat lęborski,2014,2924.0
2208000,Powiat lęborski,2015,2735.0
2208000,Powiat lęborski,2016,2341.0
2208000,Powiat lęborski,2017,2422.0
2208000,Powiat lęborski,2018,3063.0
2208000,Powiat lęborski,2019,2212.0
2208000,Powiat lęborski,2020,2149.0
2208000,Powiat lęborski,2021,2228.0
2208000,Powiat lęborski,2022,2653.0
2208000,Powiat lęborski,2023,2167.0
