powiat_code,powiat_name,year,age_15_29,age_30_49,age_50_69
2477000,Powiat m. Tychy,2014,21996,38167,38026
2477000,Powiat m. Tychy,2015,20723,38797,38134
2477000,Powiat m. Tychy,2016,19814,39348,37800
2477000,Powiat m. Tychy,2017,18992,39826,37315
2477000,Powiat m. Tychy,2018,18161,40294,36516
2477000,Powiat m. Tychy,2019,17563,40624,35615
2477000,Powiat m. Tychy,2020,16672,40534,34126
2477000,Powiat m. Tychy,2021,16037,40502,33173
2477000,Powiat m. Tychy,2022,15750,40206,32277
2477000,Powiat m. Tychy,2023,15804,39698,31480
2477000,Powiat m. Tychy,2024,15925,38972,30850
2478000,Powiat m. Zabrze,2013,35218,51904,47443
2478000,Powiat m. Zabrze,2014,33495,51819,47790
2478000,Powiat m. Zabrze,2015,32004,51923,48211
2478000,Powiat m. Zabrze,2016,30424,52097,48584
2478000,Powiat m. Zabrze,2017,28837,51952,48588
2478000,Powiat m. Zabrze,2018,27329,51971,48464
2478000,Powiat m. Zabrze,2019,26064,51892,48109
2478000,Powiat m. Zabrze,2020,23687,48609,44101
2478000,Powiat m. Zabrze,2021,22868,48109,43457
2478000,Powiat m. Zabrze,2022,22214,47606,43175
2478000,Powiat m. Zabrze,2023,21853,46849,42950
2478000,Powiat m. Zabrze,2024,21552,46038,42739
2479000,Powiat m. Żory,2013,11540,18894,17737
2479000,Powiat m. Żory,2014,10975,19309,17682
2479000,Powiat m. Żory,2015,10443,19713,17611
2479000,Powiat m. Żory,2016,10122,20022,17443
2479000,Powiat m. Żory,2017,9807,20259,17124
2479000,Powiat m. Żory,2018,9607,20516,16730
2479000,Powiat m. Żory,2019,9426,20691,16236
2479000,Powiat m. Żory,2020,8923,20722,15562
2479000,Powiat m. Żory,2021,8912,20852,14963
2479000,Powiat m. Żory,2022,9011,20644,14578
2479000,Powiat m. Żory,2023,9079,20410,14328
2479000,Powiat m. Żory,2024,9294,20222,14242
2601000,Powiat buski,2013,14424,20360,19513
2601000,Powiat buski,2014,13986,20624,19624
2601000,Powiat buski,2015,13566,20877,19538
2601000,Powiat buski,2016,13178,20927,19500
2601000,Powiat buski,2017,12799,20989,19262
2601000,Powiat buski,2018,12448,21056,19163
2601000,Powiat buski,2019,12059,20954,19053
2601000,Powiat buski,2020,10702,20351,18911
2601000,Powiat buski,2021,10374,20037,18768
2601000,Powiat buski,2022,10177,19823,18701
2601000,Powiat buski,2023,10051,19470,18593
2601000,Powiat buski,2024,9981,19101,18583
2602000,Powiat jędrzejowski,2013,17886,24061,23340
2602000,Powiat jędrzejowski,2014,17226,24459,23375
2602000,Powiat jędrzejowski,2015,16736,24621,23371
2602000,Powiat jędrzejowski,2016,16332,24818,23326
2602000,Powiat jędrzejowski,2017,15913,24968,23030
2602000,Powiat jędrzejowski,2018,15386,24980,22756
2602000,Powiat jędrzejowski,2019,14864,24948,22468
2602000,Powiat jędrzejowski,2020,13451,24406,22120
2602000,Powiat jędrzejowski,2021,13097,24342,21697
2602000,Powiat jędrzejowski,2022,12964,24063,21297
2602000,Powiat jędrzejowski,2023,12907,23653,21025
2602000,Powiat jędrzejowski,2024,12827,23199,20815
2603000,Powiat kazimierski,2013,7058,9727,9198
2603000,Powiat kazimierski,2014,6771,9787,9262
2603000,Powiat kazimierski,2015,6532,9840,9336
2603000,Powiat kazimierski,2016,6316,9900,9336
2603000,Powiat kazimierski,2017,6162,9879,9294
2603000,Powiat kazimierski,2018,5988,9876,9269
2603000,Powiat kazimierski,2019,5732,9828,9251
2603000,Powiat kazimierski,2020,5196,9416,9112
2603000,Powiat kazimierski,2021,4980,9394,9006
2603000,Powiat kazimierski,2022,4860,9354,8895
2603000,Powiat kazimierski,2023,4789,9208,8822
2603000,Powiat kazimierski,2024,4675,9077,8766
2604000,Powiat kielecki,2013,47832,60063,48253
2604000,Powiat kielecki,2014,46699,61073,49231
2604000,Powiat kielecki,2015,45570,61901,50208
2604000,Powiat kielecki,2016,44437,62721,50821
2604000,Powiat kielecki,2017,43457,63524,51172
2604000,Powiat kielecki,2018,42193,64152,51552
2604000,Powiat kielecki,2019,40927,64779,51892
2604000,Powiat kielecki,2020,37066,65441,52712
2604000,Powiat kielecki,2021,36234,65495,52790
2604000,Powiat kielecki,2022,35693,65488,53131
2604000,Powiat kielecki,2023,35449,65220,53387
2604000,Powiat kielecki,2024,35376,64788,53767
2605000,Powiat konecki,2013,16535,23140,22606
2605000,Powiat konecki,2014,15973,23213,22800
2605000,Powiat konecki,2015,15399,23308,22921
2605000,Powiat konecki,2016,14998,23357,22733
2605000,Powiat konecki,2017,14567,23210,22563
2605000,Powiat konecki,2018,14082,23133,22290
2605000,Powiat konecki,2019,13618,22947,22069
2605000,Powiat konecki,2020,11677,21887,21645
2605000,Powiat konecki,2021,11372,21557,21233
2605000,Powiat konecki,2022,11187,21182,21027
2605000,Powiat konecki,2023,11169,20703,20714
2605000,Powiat konecki,2024,11043,20135,20545
2606000,Powiat opatowski,2013,11108,14950,14311
2606000,Powiat opatowski,2014,10834,14959,14552
2606000,Powiat opatowski,2015,10566,14914,14734
2606000,Powiat opatowski,2016,10268,14860,14777
2606000,Powiat opatowski,2017,9948,14889,14747
2606000,Powiat opatowski,2018,9710,14881,14613
2606000,Powiat opatowski,2019,9425,14773,14436
2606000,Powiat opatowski,2020,8111,14319,14206
2606000,Powiat opatowski,2021,7919,14129,14020
2606000,Powiat opatowski,2022,7738,13935,13830
2606000,Powiat opatowski,2023,7658,13685,13573
2606000,Powiat opatowski,2024,7566,13478,13401
2607000,Powiat ostrowiecki,2013,21625,31287,33733
2607000,Powiat ostrowiecki,2014,20722,31393,33948
2607000,Powiat ostrowiecki,2015,19695,31510,34013
2607000,Powiat ostrowiecki,2016,19186,31670,33796
2607000,Powiat ostrowiecki,2017,18581,31576,33317
2607000,Powiat ostrowiecki,2018,17937,31473,32776
2607000,Powiat ostrowiecki,2019,17292,31262,32255
2607000,Powiat ostrowiecki,2020,14583,29997,31194
2607000,Powiat ostrowiecki,2021,14190,29600,30390
2607000,Powiat ostrowiecki,2022,14071,28960,29698
2607000,Powiat ostrowiecki,2023,13998,28308,29128
2607000,Powiat ostrowiecki,2024,14048,27458,28616
2608000,Powiat pińczowski,2013,8180,10792,11118
2608000,Powiat pińczowski,2014,7926,10818,11193
2608000,Powiat pińczowski,2015,7681,10868,11271
2608000,Powiat pińczowski,2016,7474,10876,11275
2608000,Powiat pińczowski,2017,7276,10825,11143
2608000,Powiat pińczowski,2018,7053,10826,10987
2608000,Powiat pińczowski,2019,6739,10864,10875
2608000,Powiat pińczowski,2020,6002,10561,10644
2608000,Powiat pińczowski,2021,5805,10444,10463
2608000,Powiat pińczowski,2022,5658,10359,10272
2608000,Powiat pińczowski,2023,5603,10237,10144
2608000,Powiat pińczowski,2024,5480,10014,10033
2609000,Powiat sandomierski,2013,16603,22258,20756
2609000,Powiat sandomierski,2014,16004,22369,20992
2609000,Powiat sandomierski,2015,15559,22413,21138
2609000,Powiat sandomierski,2016,15090,22429,21132
2609000,Powiat sandomierski,2017,14657,22434,20996
2609000,Powiat sandomierski,2018,14224,22430,20789
2609000,Powiat sandomierski,2019,13589,22356,20678
2609000,Powiat sandomierski,2020,11783,21583,20381
2609000,Powiat sandomierski,2021,11432,21286,20116
2609000,Powiat sandomierski,2022,11156,20957,19880
2609000,Powiat sandomierski,2023,11128,20462,19756
2609000,Powiat sandomierski,2024,11070,19965,19671
2610000,Powiat skarżyski,2013,14842,21208,22926
2610000,Powiat skarżyski,2014,14139,21315,23058
2610000,Powiat skarżyski,2015,13570,21429,23106
2610000,Powiat skarżyski,2016,12962,21512,22823
2610000,Powiat skarżyski,2017,12483,21461,22493
2610000,Powiat skarżyski,2018,11936,21305,22165
2610000,Powiat skarżyski,2019,11458,21138,21824
2610000,Powiat skarżyski,2020,9665,20605,21243
2610000,Powiat skarżyski,2021,9310,20297,20758
2610000,Powiat skarżyski,2022,9183,19901,20330
2610000,Powiat skarżyski,2023,9097,19367,19944
2610000,Powiat skarżyski,2024,9144,18799,19517
2611000,Powiat starachowicki,2013,18492,25129,25486
2611000,Powiat starachowicki,2014,17728,25204,25643
2611000,Powiat starachowicki,2015,17059,25367,25755
2611000,Powiat starachowicki,2016,16469,25451,25608
2611000,Powiat starachowicki,2017,15941,25430,25414
2611000,Powiat starachowicki,2018,15400,25448,25150
2611000,Powiat starachowicki,2019,14856,25374,24860
2611000,Powiat starachowicki,2020,12761,24981,24218
2611000,Powiat starachowicki,2021,12422,24684,23868
2611000,Powiat starachowicki,2022,12200,24499,23364
2611000,Powiat starachowicki,2023,12101,24013,23159
2611000,Powiat starachowicki,2024,12085,23587,22779
2612000,Powiat staszowski,2013,15737,20283,19118
2612000,Powiat staszowski,2014,15232,20434,19386
2612000,Powiat staszowski,2015,14802,20591,19540
2612000,Powiat staszowski,2016,14443,20711,19506
2612000,Powiat staszowski,2017,14063,20725,19329
2612000,Powiat staszowski,2018,13587,20852,19142
2612000,Powiat staszowski,2019,13076,20782,19032
2612000,Powiat staszowski,2020,11645,20362,18861
2612000,Powiat staszowski,2021,11265,20231,18659
2612000,Powiat staszowski,2022,11060,20031,18516
2612000,Powiat staszowski,2023,10889,19716,18394
2612000,Powiat staszowski,2024,10857,19247,18347
2613000,Powiat włoszczowski,2013,9734,12591,11929
2613000,Powiat włoszczowski,2014,9420,12692,12028
2613000,Powiat włoszczowski,2015,9115,12822,12141
2613000,Powiat włoszczowski,2016,8931,12837,12065
2613000,Powiat włoszczowski,2017,8720,12868,12034
2613000,Powiat włoszczowski,2018,8543,12852,11927
2613000,Powiat włoszczowski,2019,8310,12844,11899
2613000,Powiat włoszczowski,2020,7350,12551,11799
2613000,Powiat włoszczowski,2021,7141,12550,11693
2613000,Powiat włoszczowski,2022,6990,12455,11559
2613000,Powiat włoszczowski,2023,6929,12266,11458
2613000,Powiat włoszczowski,2024,6805,12079,11357
2661000,Powiat m. Kielce,2013,36772,57360,57324
2661000,Powiat m. Kielce,2014,34576,58112,57207
2661000,Powiat m. Kielce,2015,32717,59023,56813
2661000,Powiat m. Kielce,2016,31251,59780,55888
2661000,Powiat m. Kielce,2017,29850,60186,54738
2661000,Powiat m. Kielce,2018,28433,60455,53520
2661000,Powiat m. Kielce,2019,27092,60732,52287
2661000,Powiat m. Kielce,2020,25511,58348,49578
2661000,Powiat m. Kielce,2021,24603,58052,48321
2661000,Powiat m. Kielce,2022,23958,57440,47476
2661000,Powiat m. Kielce,2023,23494,56765,46611
2661000,Powiat m. Kielce,2024,23220,55709,45954
2801000,Powiat bartoszycki,2013,12626,17118,15878
2801000,Powiat bartoszycki,2014,12092,17111,16122
2801000,Powiat bartoszycki,2015,11672,17071,16321
2801000,Powiat bartoszycki,2016,11267,17015,16426
2801000,Powiat bartoszycki,2017,10828,16919,16441
2801000,Powiat bartoszycki,2018,10355,16969,16184
2801000,Powiat bartoszycki,2019,9967,16876,15915
2801000,Powiat bartoszycki,2020,8336,16265,15612
2801000,Powiat bartoszycki,2021,8170,15981,15416
2801000,Powiat bartoszycki,2022,8018,15698,15259
2801000,Powiat bartoszycki,2023,7994,15386,15132
2801000,Powiat bartoszycki,2024,8004,14963,14882
2802000,Powiat braniewski,2013,9489,12207,11029
2802000,Powiat braniewski,2014,9181,12211,11233
2802000,Powiat braniewski,2015,8930,12233,11370
2802000,Powiat braniewski,2016,8628,12260,11428
2802000,Powiat braniewski,2017,8367,12204,11446
2802000,Powiat braniewski,2018,8084,12171,11390
2802000,Powiat braniewski,2019,7758,12120,11252
2802000,Powiat braniewski,2020,6314,11448,10993
2802000,Powiat braniewski,2021,6098,11311,10849
2802000,Powiat braniewski,2022,6005,11101,10781
2802000,Powiat braniewski,2023,5890,10924,10645
2802000,Powiat braniewski,2024,5819,10630,10616
2803000,Powiat działdowski,2013,14567,18818,16297
2803000,Powiat działdowski,2014,14129,18830,16702
2803000,Powiat działdowski,2015,13813,18861,16990
2803000,Powiat działdowski,2016,13525,18997,17054
2803000,Powiat działdowski,2017,13153,19037,17057
2803000,Powiat działdowski,2018,12759,19022,16984
2803000,Powiat działdowski,2019,12409,19021,16939
2803000,Powiat działdowski,2020,10690,18406,16878
2803000,Powiat działdowski,2021,10431,18254,16737
2803000,Powiat działdowski,2022,10357,17997,16669
2803000,Powiat działdowski,2023,10325,17730,16585
2803000,Powiat działdowski,2024,10455,17387,16489
2804000,Powiat elbląski,2013,12991,16337,14427
2804000,Powiat elbląski,2014,12579,16545,14718
2804000,Powiat elbląski,2015,12292,16787,14949
2804000,Powiat elbląski,2016,11921,16935,15126
2804000,Powiat elbląski,2017,11593,17024,15168
2804000,Powiat elbląski,2018,11221,17037,15125
2804000,Powiat elbląski,2019,10814,17044,15094
2804000,Powiat elbląski,2020,9455,16783,14949
2804000,Powiat elbląski,2021,9316,16689,14743
2804000,Powiat elbląski,2022,9212,16570,14609
2804000,Powiat elbląski,2023,9202,16200,14638
2804000,Powiat elbląski,2024,9194,15915,14584
2805000,Powiat ełcki,2013,20150,26037,21410
2805000,Powiat ełcki,2014,19587,26506,21953
2805000,Powiat ełcki,2015,18999,26910,22336
2805000,Powiat ełcki,2016,18553,27392,22598
2805000,Powiat ełcki,2017,18109,27732,22780
2805000,Powiat ełcki,2018,17641,28111,22835
2805000,Powiat ełcki,2019,17085,28423,22857
2805000,Powiat ełcki,2020,14771,28531,22616
2805000,Powiat ełcki,2021,14280,28709,22445
2805000,Powiat ełcki,2022,14067,28609,22451
2805000,Powiat ełcki,2023,14045,28352,22413
2805000,Powiat ełcki,2024,14061,28038,22395
2806000,Powiat giżycki,2013,11878,16461,15278
2806000,Powiat giżycki,2014,11537,16550,15531
2806000,Powiat giżycki,2015,11178,16564,15655
2806000,Powiat giżycki,2016,10856,16607,15815
2806000,Powiat giżycki,2017,10520,16558,15826
2806000,Powiat giżycki,2018,10150,16617,15785
2806000,Powiat giżycki,2019,9882,16578,15703
2806000,Powiat giżycki,2020,8491,16587,15334
2806000,Powiat giżycki,2021,8248,16495,15128
2806000,Powiat giżycki,2022,8145,16323,14975
2806000,Powiat giżycki,2023,8158,16122,14877
2806000,Powiat giżycki,2024,8150,15705,14837
2807000,Powiat iławski,2013,20313,26166,23100
2807000,Powiat iławski,2014,19693,26419,23551
2807000,Powiat iławski,2015,19062,26797,23813
2807000,Powiat iławski,2016,18552,27084,23967
2807000,Powiat iławski,2017,18056,27317,23907
2807000,Powiat iławski,2018,17627,27516,23881
2807000,Powiat iławski,2019,17177,27585,23742
2807000,Powiat iławski,2020,15519,27432,23388
2807000,Powiat iławski,2021,15272,27408,23031
2807000,Powiat iławski,2022,15151,27291,22869
2807000,Powiat iławski,2023,15047,27198,22786
2807000,Powiat iławski,2024,15132,26844,22734
2808000,Powiat kętrzyński,2013,13545,18404,17779
2808000,Powiat kętrzyński,2014,12923,18422,18035
2808000,Powiat kętrzyński,2015,12451,18364,18242
2808000,Powiat kętrzyński,2016,12005,18369,18293
2808000,Powiat kętrzyński,2017,11646,18324,18124
2808000,Powiat kętrzyński,2018,11214,18279,17976
2808000,Powiat kętrzyński,2019,10845,18203,17664
2808000,Powiat kętrzyński,2020,8928,17618,17106
2808000,Powiat kętrzyński,2021,8706,17322,16891
2808000,Powiat kętrzyński,2022,8570,16984,16604
2808000,Powiat kętrzyński,2023,8531,16603,16421
2808000,Powiat kętrzyński,2024,8473,16181,16214
2809000,Powiat lidzbarski,2013,9143,12017,10912
2809000,Powiat lidzbarski,2014,8860,12059,11097
2809000,Powiat lidzbarski,2015,8499,12109,11247
2809000,Powiat lidzbarski,2016,8235,12117,11317
2809000,Powiat lidzbarski,2017,7915,12129,11368
2809000,Powiat lidzbarski,2018,7650,12129,11269
2809000,Powiat lidzbarski,2019,7301,12122,11155
2809000,Powiat lidzbarski,2020,6118,11743,10904
2809000,Powiat lidzbarski,2021,5954,11655,10738
2809000,Powiat lidzbarski,2022,5859,11509,10630
2809000,Powiat lidzbarski,2023,5832,11301,10558
2809000,Powiat lidzbarski,2024,5772,11076,10545
2810000,Powiat mrągowski,2013,10948,14614,13263
2810000,Powiat mrągowski,2014,10526,14678,13584
2810000,Powiat mrągowski,2015,10099,14777,13791
2810000,Powiat mrągowski,2016,9760,14805,13885
2810000,Powiat mrągowski,2017,9537,14782,13940
2810000,Powiat mrągowski,2018,9143,14773,13890
2810000,Powiat mrągowski,2019,8762,14829,13752
2810000,Powiat mrągowski,2020,7744,14971,13678
2810000,Powiat mrągowski,2021,7588,14853,13535
2810000,Powiat mrągowski,2022,7482,14686,13456
2810000,Powiat mrągowski,2023,7369,14416,13471
2810000,Powiat mrągowski,2024,7362,14106,13443
2811000,Powiat nidzicki,2013,7420,9750,8327
2811000,Powiat nidzicki,2014,7223,9776,8533
2811000,Powiat nidzicki,2015,6985,9836,8639
2811000,Powiat nidzicki,2016,6854,9773,8662
2811000,Powiat nidzicki,2017,6675,9727,8711
2811000,Powiat nidzicki,2018,6441,9704,8684
2811000,Powiat nidzicki,2019,6314,9598,8613
2811000,Powiat nidzicki,2020,5340,9167,8498
2811000,Powiat nidzicki,2021,5233,9075,8431
2811000,Powiat nidzicki,2022,5196,8951,8399
2811000,Powiat nidzicki,2023,5188,8786,8376
2811000,Powiat nidzicki,2024,5258,8561,8332
2812000,Powiat nowomiejski,2013,9819,12333,10279
2812000,Powiat nowomiejski,2014,9639,12417,10530
2812000,Powiat nowomiejski,2015,9479,12550,10728
2812000,Powiat nowomiejski,2016,9351,12558,10743
2812000,Powiat nowomiejski,2017,9140,12614,10730
2812000,Powiat nowomiejski,2018,8912,12639,10727
2812000,Powiat nowomiejski,2019,8595,12696,10640
2812000,Powiat nowomiejski,2020,7584,12429,10588
2812000,Powiat nowomiejski,2021,7488,12391,10509
2812000,Powiat nowomiejski,2022,7385,12290,10489
2812000,Powiat nowomiejski,2023,7355,12162,10491
2812000,Powiat nowomiejski,2024,7410,11967,10493
2813000,Powiat olecki,2013,7959,9386,8650
2813000,Powiat olecki,2014,7718,9499,8764
2813000,Powiat olecki,2015,7498,9613,8913
2813000,Powiat olecki,2016,7188,9726,8923
2813000,Powiat olecki,2017,6986,9824,8896
2813000,Powiat olecki,2018,6687,9931,8820
2813000,Powiat olecki,2019,6436,9984,8695
2813000,Powiat olecki,2020,5616,9792,8581
2813000,Powiat olecki,2021,5471,9748,8489
2813000,Powiat olecki,2022,5333,9689,8431
2813000,Powiat olecki,2023,5277,9623,8357
2813000,Powiat olecki,2024,5290,9458,8281
2814000,Powiat olsztyński,2013,25937,36809,30550
2814000,Powiat olsztyński,2014,25291,37358,31307
2814000,Powiat olsztyński,2015,24651,37868,31999
2814000,Powiat olsztyński,2016,24139,38321,32490
2814000,Powiat olsztyński,2017,23753,38800,32831
2814000,Powiat olsztyński,2018,23270,39451,32998
2814000,Powiat olsztyński,2019,22765,39932,33195
2814000,Powiat olsztyński,2020,20552,41302,33260
2814000,Powiat olsztyński,2021,20439,41524,33238
2814000,Powiat olsztyński,2022,20381,41727,33450
2814000,Powiat olsztyński,2023,20514,41663,33662
2814000,Powiat olsztyński,2024,20755,41645,33865
2815000,Powiat ostródzki,2013,22982,29928,27473
2815000,Powiat ostródzki,2014,22185,30150,27932
2815000,Powiat ostródzki,2015,21529,30380,28261
2815000,Powiat ostródzki,2016,20784,30482,28321
2815000,Powiat ostródzki,2017,20137,30628,28216
2815000,Powiat ostródzki,2018,19434,30757,27916
2815000,Powiat ostródzki,2019,18777,30800,27571
2815000,Powiat ostródzki,2020,16434,30610,27254
2815000,Powiat ostródzki,2021,16134,30441,26874
2815000,Powiat ostródzki,2022,15996,29989,26663
2815000,Powiat ostródzki,2023,15975,29614,26450
2815000,Powiat ostródzki,2024,15995,29045,26404
2816000,Powiat piski,2013,13325,16438,13663
2816000,Powiat piski,2014,13009,16511,13976
2816000,Powiat piski,2015,12572,16515,14264
2816000,Powiat piski,2016,12179,16491,14452
2816000,Powiat piski,2017,11806,16395,14529
2816000,Powiat piski,2018,11368,16445,14496
2816000,Powiat piski,2019,10964,16332,14531
2816000,Powiat piski,2020,9211,15739,14401
2816000,Powiat piski,2021,8941,15630,14285
2816000,Powiat piski,2022,8856,15429,14226
2816000,Powiat piski,2023,8728,15182,14147
2816000,Powiat piski,2024,8648,14839,14112
2817000,Powiat szczycieński,2013,15759,20366,17364
2817000,Powiat szczycieński,2014,15383,20443,17735
2817000,Powiat szczycieński,2015,14860,20562,18063
2817000,Powiat szczycieński,2016,14455,20603,18306
