powiat_code,powiat_name,year,total_population,area_km2,population_density
1209000,Powiat myślenicki,2023,129843,673,192.93
1209000,Powiat myślenicki,2024,129984,673,193.14
1210000,Powiat nowosądecki,2013,211045,1549,136.25
1210000,Powiat nowosądecki,2014,211830,1549,136.75
1210000,Powiat nowosądecki,2015,212894,1549,137.44
1210000,Powiat nowosądecki,2016,213864,1549,138.07
1210000,Powiat nowosądecki,2017,214999,1549,138.8
1210000,Powiat nowosądecki,2018,216176,1549,139.56
1210000,Powiat nowosądecki,2019,216796,1549,139.96
1210000,Powiat nowosądecki,2020,214502,1549,138.48
1210000,Powiat nowosądecki,2021,214661,1549,138.58
1210000,Powiat nowosądecki,2022,214933,1550,138.67
1210000,Powiat nowosądecki,2023,215034,1550,138.73
1210000,Powiat nowosądecki,2024,214876,1550,138.63
1211000,Powiat nowotarski,2013,189623,1474,128.65
1211000,Powiat nowotarski,2014,190128,1474,128.99
1211000,Powiat nowotarski,2015,190517,1474,129.25
1211000,Powiat nowotarski,2016,190757,1474,129.41
1211000,Powiat nowotarski,2017,191266,1474,129.76
1211000,Powiat nowotarski,2018,191508,1474,129.92
1211000,Powiat nowotarski,2019,191782,1474,130.11
1211000,Powiat nowotarski,2020,190626,1474,129.33
1211000,Powiat nowotarski,2021,190232,1474,129.06
1211000,Powiat nowotarski,2022,190143,1475,128.91
1211000,Powiat nowotarski,2023,190107,1475,128.89
1211000,Powiat nowotarski,2024,189984,1475,128.8
1212000,Powiat olkuski,2013,114073,618,184.58
1212000,Powiat olkuski,2014,113650,618,183.9
1212000,Powiat olkuski,2015,113148,618,183.09
1212000,Powiat olkuski,2016,112863,618,182.63
1212000,Powiat olkuski,2017,112539,618,182.1
1212000,Powiat olkuski,2018,112035,618,181.29
1212000,Powiat olkuski,2019,111217,618,179.96
1212000,Powiat olkuski,2020,108923,618,176.25
1212000,Powiat olkuski,2021,107867,618,174.54
1212000,Powiat olkuski,2022,106843,618,172.89
1212000,Powiat olkuski,2023,105900,618,171.36
1212000,Powiat olkuski,2024,105000,618,169.9
1213000,Powiat oświęcimski,2013,155040,406,381.87
1213000,Powiat oświęcimski,2014,154977,406,381.72
1213000,Powiat oświęcimski,2015,154819,406,381.33
1213000,Powiat oświęcimski,2016,154581,406,380.74
1213000,Powiat oświęcimski,2017,154292,406,380.03
1213000,Powiat oświęcimski,2018,153737,406,378.66
1213000,Powiat oświęcimski,2019,153486,406,378.04
1213000,Powiat oświęcimski,2020,151300,406,372.66
1213000,Powiat oświęcimski,2021,150192,406,369.93
1213000,Powiat oświęcimski,2022,149304,406,367.74
1213000,Powiat oświęcimski,2023,148415,406,365.55
1213000,Powiat oświęcimski,2024,147678,406,363.74
1214000,Powiat proszowicki,2013,43864,415,105.7
1214000,Powiat proszowicki,2014,43892,415,105.76
1214000,Powiat proszowicki,2015,43716,415,105.34
1214000,Powiat proszowicki,2016,43648,415,105.18
1214000,Powiat proszowicki,2017,43658,415,105.2
1214000,Powiat proszowicki,2018,43523,415,104.87
1214000,Powiat proszowicki,2019,43222,415,104.15
1214000,Powiat proszowicki,2020,42760,415,103.04
1214000,Powiat proszowicki,2021,42522,415,102.46
1214000,Powiat proszowicki,2022,42268,415,101.85
1214000,Powiat proszowicki,2023,42005,415,101.22
1214000,Powiat proszowicki,2024,41929,415,101.03
1215000,Powiat suski,2013,84111,686,122.61
1215000,Powiat suski,2014,84140,686,122.65
1215000,Powiat suski,2015,84175,686,122.7
1215000,Powiat suski,2016,84184,686,122.72
1215000,Powiat suski,2017,84317,686,122.91
1215000,Powiat suski,2018,84255,686,122.82
1215000,Powiat suski,2019,84232,686,122.79
1215000,Powiat suski,2020,83429,686,121.62
1215000,Powiat suski,2021,83214,686,121.3
1215000,Powiat suski,2022,83127,686,121.18
1215000,Powiat suski,2023,82886,686,120.83
1215000,Powiat suski,2024,82546,686,120.33
1216000,Powiat tarnowski,2013,199675,1412,141.41
1216000,Powiat tarnowski,2014,200085,1412,141.7
1216000,Powiat tarnowski,2015,200600,1412,142.07
1216000,Powiat tarnowski,2016,200886,1412,142.27
1216000,Powiat tarnowski,2017,201268,1412,142.54
1216000,Powiat tarnowski,2018,201570,1412,142.75
1216000,Powiat tarnowski,2019,201497,1412,142.7
1216000,Powiat tarnowski,2020,198525,1412,140.6
1216000,Powiat tarnowski,2021,198038,1412,140.25
1216000,Powiat tarnowski,2022,197717,1412,140.03
1216000,Powiat tarnowski,2023,197335,1412,139.76
1216000,Powiat tarnowski,2024,197119,1412,139.6
1217000,Powiat tatrzański,2013,67847,472,143.74
1217000,Powiat tatrzański,2014,67851,472,143.75
1217000,Powiat tatrzański,2015,67884,472,143.82
1217000,Powiat tatrzański,2016,67905,472,143.87
1217000,Powiat tatrzański,2017,68034,472,144.14
1217000,Powiat tatrzański,2018,68146,472,144.38
1217000,Powiat tatrzański,2019,68072,472,144.22
1217000,Powiat tatrzański,2020,67028,472,142.01
1217000,Powiat tatrzański,2021,66701,472,141.32
1217000,Powiat tatrzański,2022,66566,472,141.03
1217000,Powiat tatrzański,2023,66478,472,140.84
1217000,Powiat tatrzański,2024,66346,472,140.56
1218000,Powiat wadowicki,2013,158983,644,246.87
1218000,Powiat wadowicki,2014,159233,644,247.26
1218000,Powiat wadowicki,2015,159538,644,247.73
1218000,Powiat wadowicki,2016,159673,644,247.94
1218000,Powiat wadowicki,2017,159938,646,247.58
1218000,Powiat wadowicki,2018,160130,646,247.88
1218000,Powiat wadowicki,2019,160006,646,247.69
1218000,Powiat wadowicki,2020,158764,646,245.76
1218000,Powiat wadowicki,2021,158230,646,244.94
1218000,Powiat wadowicki,2022,157855,646,244.36
1218000,Powiat wadowicki,2023,157473,646,243.77
1218000,Powiat wadowicki,2024,157099,646,243.19
1219000,Powiat wielicki,2013,118553,411,288.45
1219000,Powiat wielicki,2014,120064,411,292.13
1219000,Powiat wielicki,2015,121534,411,295.7
1219000,Powiat wielicki,2016,123251,411,299.88
1219000,Powiat wielicki,2017,125197,411,304.62
1219000,Powiat wielicki,2018,127078,411,309.19
1219000,Powiat wielicki,2019,129136,411,314.2
1219000,Powiat wielicki,2020,138515,411,337.02
1219000,Powiat wielicki,2021,140291,411,341.34
1219000,Powiat wielicki,2022,142044,411,345.61
1219000,Powiat wielicki,2023,143628,411,349.46
1219000,Powiat wielicki,2024,145276,411,353.47
1261000,Powiat m. Kraków,2013,758992,327,2321.08
1261000,Powiat m. Kraków,2014,761873,327,2329.89
1261000,Powiat m. Kraków,2015,761069,327,2327.43
1261000,Powiat m. Kraków,2016,765320,327,2340.43
1261000,Powiat m. Kraków,2017,767348,327,2346.63
1261000,Powiat m. Kraków,2018,771069,327,2358.01
1261000,Powiat m. Kraków,2019,779115,327,2382.61
1261000,Powiat m. Kraków,2020,800531,327,2448.11
1261000,Powiat m. Kraków,2021,802583,327,2454.38
1261000,Powiat m. Kraków,2022,803282,327,2456.52
1261000,Powiat m. Kraków,2023,806201,327,2465.45
1261000,Powiat m. Kraków,2024,809168,327,2474.52
1262000,Powiat m. Nowy Sącz,2013,83943,58,1447.29
1262000,Powiat m. Nowy Sącz,2014,83853,58,1445.74
1262000,Powiat m. Nowy Sącz,2015,83903,58,1446.6
1262000,Powiat m. Nowy Sącz,2016,83993,58,1448.16
1262000,Powiat m. Nowy Sącz,2017,84041,58,1448.98
1262000,Powiat m. Nowy Sącz,2018,83896,58,1446.48
1262000,Powiat m. Nowy Sącz,2019,83794,58,1444.72
1262000,Powiat m. Nowy Sącz,2020,81435,58,1404.05
1262000,Powiat m. Nowy Sącz,2021,80979,58,1396.19
1262000,Powiat m. Nowy Sącz,2022,80587,58,1389.43
1262000,Powiat m. Nowy Sącz,2023,80358,58,1385.48
1262000,Powiat m. Nowy Sącz,2024,79821,58,1376.22
1263000,Powiat m. Tarnów,2013,112120,72,1557.22
1263000,Powiat m. Tarnów,2014,111376,72,1546.89
1263000,Powiat m. Tarnów,2015,110644,72,1536.72
1263000,Powiat m. Tarnów,2016,110110,72,1529.31
1263000,Powiat m. Tarnów,2017,109650,72,1522.92
1263000,Powiat m. Tarnów,2018,109062,72,1514.75
1263000,Powiat m. Tarnów,2019,108470,72,1506.53
1263000,Powiat m. Tarnów,2020,106596,72,1480.5
1263000,Powiat m. Tarnów,2021,105014,72,1458.53
1263000,Powiat m. Tarnów,2022,103960,72,1443.89
1263000,Powiat m. Tarnów,2023,103129,72,1432.35
1263000,Powiat m. Tarnów,2024,102123,72,1418.38
1401000,Powiat białobrzeski,2013,33669,639,52.69
1401000,Powiat białobrzeski,2014,33599,639,52.58
1401000,Powiat białobrzeski,2015,33569,639,52.53
1401000,Powiat białobrzeski,2016,33523,639,52.46
1401000,Powiat białobrzeski,2017,33542,639,52.49
1401000,Powiat białobrzeski,2018,33551,639,52.51
1401000,Powiat białobrzeski,2019,33410,639,52.28
1401000,Powiat białobrzeski,2020,32926,639,51.53
1401000,Powiat białobrzeski,2021,32712,639,51.19
1401000,Powiat białobrzeski,2022,32614,639,51.04
1401000,Powiat białobrzeski,2023,32520,639,50.89
1401000,Powiat białobrzeski,2024,32350,639,50.63
1402000,Powiat ciechanowski,2013,90978,1060,85.83
1402000,Powiat ciechanowski,2014,90703,1060,85.57
1402000,Powiat ciechanowski,2015,90327,1060,85.21
1402000,Powiat ciechanowski,2016,90264,1060,85.15
1402000,Powiat ciechanowski,2017,89976,1060,84.88
1402000,Powiat ciechanowski,2018,89670,1060,84.59
1402000,Powiat ciechanowski,2019,89423,1060,84.36
1402000,Powiat ciechanowski,2020,86977,1060,82.05
1402000,Powiat ciechanowski,2021,86219,1060,81.34
1402000,Powiat ciechanowski,2022,85627,1060,80.78
1402000,Powiat ciechanowski,2023,85167,1060,80.35
1402000,Powiat ciechanowski,2024,84565,1060,79.78
1403000,Powiat garwoliński,2013,108562,1285,84.48
1403000,Powiat garwoliński,2014,108654,1285,84.56
1403000,Powiat garwoliński,2015,108740,1285,84.62
1403000,Powiat garwoliński,2016,108843,1285,84.7
1403000,Powiat garwoliński,2017,108981,1285,84.81
1403000,Powiat garwoliński,2018,108993,1285,84.82
1403000,Powiat garwoliński,2019,108981,1285,84.81
1403000,Powiat garwoliński,2020,106364,1285,82.77
1403000,Powiat garwoliński,2021,105960,1285,82.46
1403000,Powiat garwoliński,2022,105620,1285,82.19
1403000,Powiat garwoliński,2023,105510,1285,82.11
1403000,Powiat garwoliński,2024,105213,1285,81.88
1404000,Powiat gostyniński,2013,46517,615,75.64
1404000,Powiat gostyniński,2014,46221,615,75.16
1404000,Powiat gostyniński,2015,45992,615,74.78
1404000,Powiat gostyniński,2016,45682,615,74.28
1404000,Powiat gostyniński,2017,45461,615,73.92
1404000,Powiat gostyniński,2018,45203,615,73.5
1404000,Powiat gostyniński,2019,44899,615,73.01
1404000,Powiat gostyniński,2020,43501,615,70.73
1404000,Powiat gostyniński,2021,43070,615,70.03
1404000,Powiat gostyniński,2022,42633,615,69.32
1404000,Powiat gostyniński,2023,42238,615,68.68
1404000,Powiat gostyniński,2024,41756,615,67.9
1405000,Powiat grodziski,2013,88634,367,241.51
1405000,Powiat grodziski,2014,89663,367,244.31
1405000,Powiat grodziski,2015,90656,367,247.02
1405000,Powiat grodziski,2016,91647,367,249.72
1405000,Powiat grodziski,2017,92847,367,252.99
1405000,Powiat grodziski,2018,94091,367,256.38
1405000,Powiat grodziski,2019,95963,367,261.48
1405000,Powiat grodziski,2020,101623,367,276.9
1405000,Powiat grodziski,2021,103106,367,280.94
1405000,Powiat grodziski,2022,104434,367,284.56
1405000,Powiat grodziski,2023,105707,367,288.03
1405000,Powiat grodziski,2024,106973,367,291.48
1406000,Powiat grójecki,2013,98709,1268,77.85
1406000,Powiat grójecki,2014,98670,1268,77.82
1406000,Powiat grójecki,2015,98619,1268,77.78
1406000,Powiat grójecki,2016,98559,1268,77.73
1406000,Powiat grójecki,2017,98701,1268,77.84
1406000,Powiat grójecki,2018,98451,1268,77.64
1406000,Powiat grójecki,2019,98311,1268,77.53
1406000,Powiat grójecki,2020,98305,1268,77.53
1406000,Powiat grójecki,2021,97728,1268,77.07
1406000,Powiat grójecki,2022,97395,1268,76.81
1406000,Powiat grójecki,2023,97029,1268,76.52
1406000,Powiat grójecki,2024,96662,1268,76.23
1407000,Powiat kozienicki,2013,62100,916,67.79
1407000,Powiat kozienicki,2014,61722,916,67.38
1407000,Powiat kozienicki,2015,61319,916,66.94
1407000,Powiat kozienicki,2016,61045,916,66.64
1407000,Powiat kozienicki,2017,60699,916,66.27
1407000,Powiat kozienicki,2018,60472,916,66.02
1407000,Powiat kozienicki,2019,59997,916,65.5
1407000,Powiat kozienicki,2020,58313,916,63.66
1407000,Powiat kozienicki,2021,57913,916,63.22
1407000,Powiat kozienicki,2022,57523,916,62.8
1407000,Powiat kozienicki,2023,57153,916,62.39
1407000,Powiat kozienicki,2024,56754,916,61.96
1408000,Powiat legionowski,2013,111049,390,284.74
1408000,Powiat legionowski,2014,112226,390,287.76
1408000,Powiat legionowski,2015,113242,390,290.36
1408000,Powiat legionowski,2016,114421,390,293.39
1408000,Powiat legionowski,2017,115384,390,295.86
1408000,Powiat legionowski,2018,116775,390,299.42
1408000,Powiat legionowski,2019,118585,391,303.29
1408000,Powiat legionowski,2020,127099,391,325.06
1408000,Powiat legionowski,2021,128837,391,329.51
1408000,Powiat legionowski,2022,130278,391,333.19
1408000,Powiat legionowski,2023,131847,391,337.2
1408000,Powiat legionowski,2024,133097,391,340.4
1409000,Powiat lipski,2013,35564,740,48.06
1409000,Powiat lipski,2014,35309,740,47.71
1409000,Powiat lipski,2015,35063,740,47.38
1409000,Powiat lipski,2016,34843,740,47.09
1409000,Powiat lipski,2017,34496,740,46.62
1409000,Powiat lipski,2018,34214,740,46.24
1409000,Powiat lipski,2019,33874,740,45.78
1409000,Powiat lipski,2020,32572,740,44.02
1409000,Powiat lipski,2021,32091,740,43.37
1409000,Powiat lipski,2022,31839,740,43.03
1409000,Powiat lipski,2023,31561,740,42.65
1409000,Powiat lipski,2024,31251,740,42.23
1410000,Powiat łosicki,2013,32101,772,41.58
1410000,Powiat łosicki,2014,31973,772,41.42
1410000,Powiat łosicki,2015,31775,772,41.16
1410000,Powiat łosicki,2016,31544,772,40.86
1410000,Powiat łosicki,2017,31335,772,40.59
1410000,Powiat łosicki,2018,31023,772,40.19
1410000,Powiat łosicki,2019,30774,772,39.86
1410000,Powiat łosicki,2020,29736,772,38.52
1410000,Powiat łosicki,2021,29345,772,38.01
1410000,Powiat łosicki,2022,28941,772,37.49
1410000,Powiat łosicki,2023,28628,772,37.08
1410000,Powiat łosicki,2024,28338,772,36.71
1411000,Powiat makowski,2013,46577,1065,43.73
1411000,Powiat makowski,2014,46365,1065,43.54
1411000,Powiat makowski,2015,46014,1065,43.21
1411000,Powiat makowski,2016,45825,1065,43.03
1411000,Powiat makowski,2017,45580,1065,42.8
1411000,Powiat makowski,2018,45247,1065,42.49
1411000,Powiat makowski,2019,44892,1065,42.15
1411000,Powiat makowski,2020,42956,1065,40.33
1411000,Powiat makowski,2021,42466,1065,39.87
1411000,Powiat makowski,2022,42109,1065,39.54
1411000,Powiat makowski,2023,41736,1065,39.19
1411000,Powiat makowski,2024,41254,1065,38.74
1412000,Powiat miński,2013,149897,1164,128.78
1412000,Powiat miński,2014,150889,1164,129.63
1412000,Powiat miński,2015,151520,1164,130.17
1412000,Powiat miński,2016,152268,1164,130.81
1412000,Powiat miński,2017,152945,1164,131.4
1412000,Powiat miński,2018,153824,1164,132.15
1412000,Powiat miński,2019,154526,1164,132.75
1412000,Powiat miński,2020,158639,1164,136.29
1412000,Powiat miński,2021,158836,1164,136.46
1412000,Powiat miński,2022,159034,1164,136.63
1412000,Powiat miński,2023,159388,1164,136.93
1412000,Powiat miński,2024,159535,1164,137.06
1413000,Powiat mławski,2013,74042,1182,62.64
1413000,Powiat mławski,2014,73887,1182,62.51
1413000,Powiat mławski,2015,73758,1182,62.4
1413000,Powiat mławski,2016,73700,1182,62.35
1413000,Powiat mławski,2017,73376,1182,62.08
1413000,Powiat mławski,2018,73102,1182,61.85
1413000,Powiat mławski,2019,72626,1182,61.44
1413000,Powiat mławski,2020,70471,1182,59.62
1413000,Powiat mławski,2021,69856,1182,59.1
1413000,Powiat mławski,2022,69521,1182,58.82
1413000,Powiat mławski,2023,69074,1182,58.44
1413000,Powiat mławski,2024,68556,1182,58.0
1414000,Powiat nowodworski,2013,78500,695,112.95
1414000,Powiat nowodworski,2014,78693,695,113.23
1414000,Powiat nowodworski,2015,78810,695,113.4
1414000,Powiat nowodworski,2016,79024,695,113.7
1414000,Powiat nowodworski,2017,79298,695,114.1
1414000,Powiat nowodworski,2018,79291,695,114.09
1414000,Powiat nowodworski,2019,79378,695,114.21
1414000,Powiat nowodworski,2020,80054,695,115.19
1414000,Powiat nowodworski,2021,79751,695,114.75
1414000,Powiat nowodworski,2022,79719,695,114.7
1414000,Powiat nowodworski,2023,79571,695,114.49
1414000,Powiat nowodworski,2024,79351,695,114.17
1415000,Powiat ostrołęcki,2013,88116,2097,42.02
1415000,Powiat ostrołęcki,2014,88413,2097,42.16
1415000,Powiat ostrołęcki,2015,88378,2097,42.14
1415000,Powiat ostrołęcki,2016,88791,2097,42.34
1415000,Powiat ostrołęcki,2017,88944,2097,42.41
1415000,Powiat ostrołęcki,2018,88735,2092,42.42
1415000,Powiat ostrołęcki,2019,88654,2093,42.36
1415000,Powiat ostrołęcki,2020,87559,2093,41.83
1415000,Powiat ostrołęcki,2021,87496,2093,41.8
1415000,Powiat ostrołęcki,2022,87503,2093,41.81
1415000,Powiat ostrołęcki,2023,87494,2093,41.8
1415000,Powiat ostrołęcki,2024,87397,2093,41.76
1416000,Powiat ostrowski,2013,74683,1218,61.32
1416000,Powiat ostrowski,2014,74348,1218,61.04
1416000,Powiat ostrowski,2015,73911,1218,60.68
1416000,Powiat ostrowski,2016,73562,1218,60.4
1416000,Powiat ostrowski,2017,73284,1218,60.17
1416000,Powiat ostrowski,2018,72782,1218,59.76
1416000,Powiat ostrowski,2019,72328,1218,59.38
1416000,Powiat ostrowski,2020,70109,1218,57.56
1416000,Powiat ostrowski,2021,69500,1218,57.06
1416000,Powiat ostrowski,2022,68881,1218,56.55
1416000,Powiat ostrowski,2023,68412,1218,56.17
1416000,Powiat ostrowski,2024,67854,1218,55.71
1417000,Powiat otwocki,2013,122342,616,198.61
1417000,Powiat otwocki,2014,122854,616,199.44
1417000,Powiat otwocki,2015,123120,616,199.87
1417000,Powiat otwocki,2016,123443,616,200.39
1417000,Powiat otwocki,2017,123770,616,200.93
1417000,Powiat otwocki,2018,124036,616,201.36
1417000,Powiat otwocki,2019,124352,616,201.87
1417000,Powiat otwocki,2020,126695,616,205.67
1417000,Powiat otwocki,2021,126449,616,205.27
1417000,Powiat otwocki,2022,126649,616,205.6
1417000,Powiat otwocki,2023,126779,616,205.81
1417000,Powiat otwocki,2024,126669,616,205.63
1418000,Powiat piaseczyński,2013,171589,621,276.31
1418000,Powiat piaseczyński,2014,174085,621,280.33
1418000,Powiat piaseczyński,2015,177007,621,285.04
1418000,Powiat piaseczyński,2016,179496,621,289.04
1418000,Powiat piaseczyński,2017,182076,621,293.2
1418000,Powiat piaseczyński,2018,184951,621,297.83
1418000,Powiat piaseczyński,2019,188281,621,303.19
1418000,Powiat piaseczyński,2020,206796,621,333.0
1418000,Powiat piaseczyński,2021,209443,621,337.27
1418000,Powiat piaseczyński,2022,212129,621,341.59
1418000,Powiat piaseczyński,2023,215088,621,346.36
1418000,Powiat piaseczyński,2024,217738,621,350.62
1419000,Powiat płocki,2013,111047,1796,61.83
1419000,Powiat płocki,2014,111149,1796,61.89
1419000,Powiat płocki,2015,111038,1796,61.83
1419000,Powiat płocki,2016,111170,1796,61.9
1419000,Powiat płocki,2017,111226,1796,61.93
1419000,Powiat płocki,2018,111088,1796,61.85
1419000,Powiat płocki,2019,110952,1796,61.78
1419000,Powiat płocki,2020,110155,1796,61.33
1419000,Powiat płocki,2021,109771,1796,61.12
1419000,Powiat płocki,2022,109735,1797,61.07
1419000,Powiat płocki,2023,109531,1797,60.95
1419000,Powiat płocki,2024,109144,1797,60.74
1420000,Powiat płoński,2013,88825,1380,64.37
1420000,Powiat płoński,2014,88583,1380,64.19
1420000,Powiat płoński,2015,88270,1380,63.96
1420000,Powiat płoński,2016,87903,1380,63.7
1420000,Powiat płoński,2017,87662,1380,63.52
1420000,Powiat płoński,2018,87409,1380,63.34
1420000,Powiat płoński,2019,87054,1380,63.08
1420000,Powiat płoński,2020,85427,1380,61.9
1420000,Powiat płoński,2021,84796,1380,61.45
1420000,Powiat płoński,2022,84387,1380,61.15
1420000,Powiat płoński,2023,84006,1380,60.87
1420000,Powiat płoński,2024,83436,1380,60.46
1421000,Powiat pruszkowski,2013,158183,246,643.02
1421000,Powiat pruszkowski,2014,159515,246,648.43
