powiat_code,powiat_name,year,total_population,population_change,population_change_pct
2061000,Powiat m. Białystok,2020,294675,-2879.0,-0.97
2061000,Powiat m. Białystok,2021,293413,-1262.0,-0.43
2061000,Powiat m. Białystok,2022,292600,-813.0,-0.28
2061000,Powiat m. Białystok,2023,291688,-912.0,-0.31
2061000,Powiat m. Białystok,2024,290386,-1302.0,-0.45
2062000,Powiat m. Łomża,2013,62711,,
2062000,Powiat m. Łomża,2014,62779,68.0,0.11
2062000,Powiat m. Łomża,2015,62737,-42.0,-0.07
2062000,Powiat m. Łomża,2016,62802,65.0,0.1
2062000,Powiat m. Łomża,2017,63092,290.0,0.46
2062000,Powiat m. Łomża,2018,63000,-92.0,-0.15
2062000,Powiat m. Łomża,2019,62945,-55.0,-0.09
2062000,Powiat m. Łomża,2020,61025,-1920.0,-3.05
2062000,Powiat m. Łomża,2021,60468,-557.0,-0.91
2062000,Powiat m. Łomża,2022,60128,-340.0,-0.56
2062000,Powiat m. Łomża,2023,59711,-417.0,-0.69
2062000,Powiat m. Łomża,2024,59263,-448.0,-0.75
2063000,Powiat m. Suwałki,2013,69317,,
2063000,Powiat m. Suwałki,2014,69316,-1.0,-0.0
2063000,Powiat m. Suwałki,2015,69370,54.0,0.08
2063000,Powiat m. Suwałki,2016,69626,256.0,0.37
2063000,Powiat m. Suwałki,2017,69554,-72.0,-0.1
2063000,Powiat m. Suwałki,2018,69827,273.0,0.39
2063000,Powiat m. Suwałki,2019,69758,-69.0,-0.1
2063000,Powiat m. Suwałki,2020,69273,-485.0,-0.7
2063000,Powiat m. Suwałki,2021,68839,-434.0,-0.63
2063000,Powiat m. Suwałki,2022,68525,-314.0,-0.46
2063000,Powiat m. Suwałki,2023,68231,-294.0,-0.43
2063000,Powiat m. Suwałki,2024,68143,-88.0,-0.13
2201000,Powiat bytowski,2013,78307,,
2201000,Powiat bytowski,2014,78631,324.0,0.41
2201000,Powiat bytowski,2015,78780,149.0,0.19
2201000,Powiat bytowski,2016,78834,54.0,0.07
2201000,Powiat bytowski,2017,79134,300.0,0.38
2201000,Powiat bytowski,2018,79299,165.0,0.21
2201000,Powiat bytowski,2019,79198,-101.0,-0.13
2201000,Powiat bytowski,2020,77409,-1789.0,-2.26
2201000,Powiat bytowski,2021,76987,-422.0,-0.55
2201000,Powiat bytowski,2022,76715,-272.0,-0.35
2201000,Powiat bytowski,2023,76502,-213.0,-0.28
2201000,Powiat bytowski,2024,76266,-236.0,-0.31
2202000,Powiat chojnicki,2013,96213,,
2202000,Powiat chojnicki,2014,96345,132.0,0.14
2202000,Powiat chojnicki,2015,96627,282.0,0.29
2202000,Powiat chojnicki,2016,96952,325.0,0.34
2202000,Powiat chojnicki,2017,97251,299.0,0.31
2202000,Powiat chojnicki,2018,97551,300.0,0.31
2202000,Powiat chojnicki,2019,97645,94.0,0.1
2202000,Powiat chojnicki,2020,96444,-1201.0,-1.23
2202000,Powiat chojnicki,2021,96340,-104.0,-0.11
2202000,Powiat chojnicki,2022,96218,-122.0,-0.13
2202000,Powiat chojnicki,2023,96024,-194.0,-0.2
2202000,Powiat chojnicki,2024,95536,-488.0,-0.51
2203000,Powiat człuchowski,2013,57193,,
2203000,Powiat człuchowski,2014,57028,-165.0,-0.29
2203000,Powiat człuchowski,2015,56887,-141.0,-0.25
2203000,Powiat człuchowski,2016,56782,-105.0,-0.18
2203000,Powiat człuchowski,2017,56678,-104.0,-0.18
2203000,Powiat człuchowski,2018,56370,-308.0,-0.54
2203000,Powiat człuchowski,2019,56085,-285.0,-0.51
2203000,Powiat człuchowski,2020,54367,-1718.0,-3.06
2203000,Powiat człuchowski,2021,53924,-443.0,-0.81
2203000,Powiat człuchowski,2022,53558,-366.0,-0.68
2203000,Powiat człuchowski,2023,53135,-423.0,-0.79
2203000,Powiat człuchowski,2024,52747,-388.0,-0.73
2204000,Powiat gdański,2013,105247,,
2204000,Powiat gdański,2014,107382,2135.0,2.03
2204000,Powiat gdański,2015,109394,2012.0,1.87
2204000,Powiat gdański,2016,111675,2281.0,2.09
2204000,Powiat gdański,2017,113983,2308.0,2.07
2204000,Powiat gdański,2018,116199,2216.0,1.94
2204000,Powiat gdański,2019,118489,2290.0,1.97
2204000,Powiat gdański,2020,126258,7769.0,6.56
2204000,Powiat gdański,2021,128404,2146.0,1.7
2204000,Powiat gdański,2022,129983,1579.0,1.23
2204000,Powiat gdański,2023,131728,1745.0,1.34
2204000,Powiat gdański,2024,133490,1762.0,1.34
2205000,Powiat kartuski,2013,125076,,
2205000,Powiat kartuski,2014,127098,2022.0,1.62
2205000,Powiat kartuski,2015,128925,1827.0,1.44
2205000,Powiat kartuski,2016,131071,2146.0,1.66
2205000,Powiat kartuski,2017,133841,2770.0,2.11
2205000,Powiat kartuski,2018,136619,2778.0,2.08
2205000,Powiat kartuski,2019,139397,2778.0,2.03
2205000,Powiat kartuski,2020,147389,7992.0,5.73
2205000,Powiat kartuski,2021,149799,2410.0,1.64
2205000,Powiat kartuski,2022,151934,2135.0,1.43
2205000,Powiat kartuski,2023,153813,1879.0,1.24
2205000,Powiat kartuski,2024,155382,1569.0,1.02
2206000,Powiat kościerski,2013,71241,,
2206000,Powiat kościerski,2014,71394,153.0,0.21
2206000,Powiat kościerski,2015,71624,230.0,0.32
2206000,Powiat kościerski,2016,71771,147.0,0.21
2206000,Powiat kościerski,2017,72311,540.0,0.75
2206000,Powiat kościerski,2018,72528,217.0,0.3
2206000,Powiat kościerski,2019,72688,160.0,0.22
2206000,Powiat kościerski,2020,72361,-327.0,-0.45
2206000,Powiat kościerski,2021,72256,-105.0,-0.15
2206000,Powiat kościerski,2022,72227,-29.0,-0.04
2206000,Powiat kościerski,2023,72202,-25.0,-0.03
2206000,Powiat kościerski,2024,72113,-89.0,-0.12
2207000,Powiat kwidzyński,2013,83611,,
2207000,Powiat kwidzyński,2014,83627,16.0,0.02
2207000,Powiat kwidzyński,2015,83464,-163.0,-0.19
2207000,Powiat kwidzyński,2016,83495,31.0,0.04
2207000,Powiat kwidzyński,2017,83423,-72.0,-0.09
2207000,Powiat kwidzyński,2018,83291,-132.0,-0.16
2207000,Powiat kwidzyński,2019,83174,-117.0,-0.14
2207000,Powiat kwidzyński,2020,81431,-1743.0,-2.1
2207000,Powiat kwidzyński,2021,81024,-407.0,-0.5
2207000,Powiat kwidzyński,2022,80636,-388.0,-0.48
2207000,Powiat kwidzyński,2023,80146,-490.0,-0.61
2207000,Powiat kwidzyński,2024,79612,-534.0,-0.67
2208000,Powiat lęborski,2013,66130,,
2208000,Powiat lęborski,2014,66256,126.0,0.19
2208000,Powiat lęborski,2015,66187,-69.0,-0.1
2208000,Powiat lęborski,2016,66177,-10.0,-0.02
2208000,Powiat lęborski,2017,66333,156.0,0.24
2208000,Powiat lęborski,2018,66280,-53.0,-0.08
2208000,Powiat lęborski,2019,66115,-165.0,-0.25
2208000,Powiat lęborski,2020,64329,-1786.0,-2.7
2208000,Powiat lęborski,2021,64130,-199.0,-0.31
2208000,Powiat lęborski,2022,63900,-230.0,-0.36
2208000,Powiat lęborski,2023,63677,-223.0,-0.35
2208000,Powiat lęborski,2024,63448,-229.0,-0.36
2209000,Powiat malborski,2013,64371,,
2209000,Powiat malborski,2014,64257,-114.0,-0.18
2209000,Powiat malborski,2015,64311,54.0,0.08
2209000,Powiat malborski,2016,64011,-300.0,-0.47
2209000,Powiat malborski,2017,63911,-100.0,-0.16
2209000,Powiat malborski,2018,63748,-163.0,-0.26
2209000,Powiat malborski,2019,63470,-278.0,-0.44
2209000,Powiat malborski,2020,61892,-1578.0,-2.49
2209000,Powiat malborski,2021,61403,-489.0,-0.79
2209000,Powiat malborski,2022,61012,-391.0,-0.64
2209000,Powiat malborski,2023,60647,-365.0,-0.6
2209000,Powiat malborski,2024,60351,-296.0,-0.49
2210000,Powiat nowodworski,2013,36332,,
2210000,Powiat nowodworski,2014,36254,-78.0,-0.21
2210000,Powiat nowodworski,2015,36154,-100.0,-0.28
2210000,Powiat nowodworski,2016,36018,-136.0,-0.38
2210000,Powiat nowodworski,2017,35891,-127.0,-0.35
2210000,Powiat nowodworski,2018,35746,-145.0,-0.4
2210000,Powiat nowodworski,2019,35580,-166.0,-0.46
2210000,Powiat nowodworski,2020,34290,-1290.0,-3.63
2210000,Powiat nowodworski,2021,34065,-225.0,-0.66
2210000,Powiat nowodworski,2022,33815,-250.0,-0.73
2210000,Powiat nowodworski,2023,33626,-189.0,-0.56
2210000,Powiat nowodworski,2024,33392,-234.0,-0.7
2211000,Powiat pucki,2013,81597,,
2211000,Powiat pucki,2014,82414,817.0,1.0
2211000,Powiat pucki,2015,83080,666.0,0.81
2211000,Powiat pucki,2016,83752,672.0,0.81
2211000,Powiat pucki,2017,84687,935.0,1.12
2211000,Powiat pucki,2018,85726,1039.0,1.23
2211000,Powiat pucki,2019,86684,958.0,1.12
2211000,Powiat pucki,2020,89493,2809.0,3.24
2211000,Powiat pucki,2021,90329,836.0,0.93
2211000,Powiat pucki,2022,90942,613.0,0.68
2211000,Powiat pucki,2023,91664,722.0,0.79
2211000,Powiat pucki,2024,92383,719.0,0.78
2212000,Powiat słupski,2013,97437,,
2212000,Powiat słupski,2014,97727,290.0,0.3
2212000,Powiat słupski,2015,98140,413.0,0.42
2212000,Powiat słupski,2016,98501,361.0,0.37
2212000,Powiat słupski,2017,98737,236.0,0.24
2212000,Powiat słupski,2018,98816,79.0,0.08
2212000,Powiat słupski,2019,98686,-130.0,-0.13
2212000,Powiat słupski,2020,96380,-2306.0,-2.34
2212000,Powiat słupski,2021,96326,-54.0,-0.06
2212000,Powiat słupski,2022,96231,-95.0,-0.1
2212000,Powiat słupski,2023,96293,62.0,0.06
2212000,Powiat słupski,2024,95888,-405.0,-0.42
2213000,Powiat starogardzki,2013,127279,,
2213000,Powiat starogardzki,2014,127297,18.0,0.01
2213000,Powiat starogardzki,2015,127289,-8.0,-0.01
2213000,Powiat starogardzki,2016,127502,213.0,0.17
2213000,Powiat starogardzki,2017,127868,366.0,0.29
2213000,Powiat starogardzki,2018,128004,136.0,0.11
2213000,Powiat starogardzki,2019,128186,182.0,0.14
2213000,Powiat starogardzki,2020,126031,-2155.0,-1.68
2213000,Powiat starogardzki,2021,125657,-374.0,-0.3
2213000,Powiat starogardzki,2022,125437,-220.0,-0.18
2213000,Powiat starogardzki,2023,125125,-312.0,-0.25
2213000,Powiat starogardzki,2024,124774,-351.0,-0.28
2214000,Powiat tczewski,2013,115962,,
2214000,Powiat tczewski,2014,116040,78.0,0.07
2214000,Powiat tczewski,2015,115610,-430.0,-0.37
2214000,Powiat tczewski,2016,115836,226.0,0.2
2214000,Powiat tczewski,2017,115896,60.0,0.05
2214000,Powiat tczewski,2018,115876,-20.0,-0.02
2214000,Powiat tczewski,2019,115728,-148.0,-0.13
2214000,Powiat tczewski,2020,112765,-2963.0,-2.56
2214000,Powiat tczewski,2021,112350,-415.0,-0.37
2214000,Powiat tczewski,2022,111755,-595.0,-0.53
2214000,Powiat tczewski,2023,111237,-518.0,-0.46
2214000,Powiat tczewski,2024,110511,-726.0,-0.65
2215000,Powiat wejherowski,2013,205892,,
2215000,Powiat wejherowski,2014,207676,1784.0,0.87
2215000,Powiat wejherowski,2015,209407,1731.0,0.83
2215000,Powiat wejherowski,2016,211455,2048.0,0.98
2215000,Powiat wejherowski,2017,213803,2348.0,1.11
2215000,Powiat wejherowski,2018,215908,2105.0,0.98
2215000,Powiat wejherowski,2019,217846,1938.0,0.9
2215000,Powiat wejherowski,2020,224365,6519.0,2.99
2215000,Powiat wejherowski,2021,225799,1434.0,0.64
2215000,Powiat wejherowski,2022,227406,1607.0,0.71
2215000,Powiat wejherowski,2023,229446,2040.0,0.9
2215000,Powiat wejherowski,2024,230818,1372.0,0.6
2216000,Powiat sztumski,2013,42511,,
2216000,Powiat sztumski,2014,42482,-29.0,-0.07
2216000,Powiat sztumski,2015,42377,-105.0,-0.25
2216000,Powiat sztumski,2016,42250,-127.0,-0.3
2216000,Powiat sztumski,2017,41946,-304.0,-0.72
2216000,Powiat sztumski,2018,41569,-377.0,-0.9
2216000,Powiat sztumski,2019,41302,-267.0,-0.64
2216000,Powiat sztumski,2020,39586,-1716.0,-4.15
2216000,Powiat sztumski,2021,39124,-462.0,-1.17
2216000,Powiat sztumski,2022,38678,-446.0,-1.14
2216000,Powiat sztumski,2023,38341,-337.0,-0.87
2216000,Powiat sztumski,2024,37836,-505.0,-1.32
2261000,Powiat m. Gdańsk,2013,461531,,
2261000,Powiat m. Gdańsk,2014,461489,-42.0,-0.01
2261000,Powiat m. Gdańsk,2015,462249,760.0,0.16
2261000,Powiat m. Gdańsk,2016,463754,1505.0,0.33
2261000,Powiat m. Gdańsk,2017,464254,500.0,0.11
2261000,Powiat m. Gdańsk,2018,466631,2377.0,0.51
2261000,Powiat m. Gdańsk,2019,470907,4276.0,0.92
2261000,Powiat m. Gdańsk,2020,486542,15635.0,3.32
2261000,Powiat m. Gdańsk,2021,486271,-271.0,-0.06
2261000,Powiat m. Gdańsk,2022,486345,74.0,0.02
2261000,Powiat m. Gdańsk,2023,487371,1026.0,0.21
2261000,Powiat m. Gdańsk,2024,488651,1280.0,0.26
2262000,Powiat m. Gdynia,2013,248042,,
2262000,Powiat m. Gdynia,2014,247820,-222.0,-0.09
2262000,Powiat m. Gdynia,2015,247478,-342.0,-0.14
2262000,Powiat m. Gdynia,2016,246991,-487.0,-0.2
2262000,Powiat m. Gdynia,2017,246306,-685.0,-0.28
2262000,Powiat m. Gdynia,2018,246309,3.0,0.0
2262000,Powiat m. Gdynia,2019,246348,39.0,0.02
2262000,Powiat m. Gdynia,2020,245739,-609.0,-0.25
2262000,Powiat m. Gdynia,2021,244676,-1063.0,-0.43
2262000,Powiat m. Gdynia,2022,242874,-1802.0,-0.74
2262000,Powiat m. Gdynia,2023,241189,-1685.0,-0.69
2262000,Powiat m. Gdynia,2024,240084,-1105.0,-0.46
2263000,Powiat m. Słupsk,2013,93936,,
2263000,Powiat m. Słupsk,2014,93206,-730.0,-0.78
2263000,Powiat m. Słupsk,2015,92496,-710.0,-0.76
2263000,Powiat m. Słupsk,2016,91935,-561.0,-0.61
2263000,Powiat m. Słupsk,2017,91465,-470.0,-0.51
2263000,Powiat m. Słupsk,2018,91007,-458.0,-0.5
2263000,Powiat m. Słupsk,2019,90681,-326.0,-0.36
2263000,Powiat m. Słupsk,2020,88060,-2621.0,-2.89
2263000,Powiat m. Słupsk,2021,87119,-941.0,-1.07
2263000,Powiat m. Słupsk,2022,86365,-754.0,-0.87
2263000,Powiat m. Słupsk,2023,85504,-861.0,-1.0
2263000,Powiat m. Słupsk,2024,84767,-737.0,-0.86
2264000,Powiat m. Sopot,2013,37903,,
2264000,Powiat m. Sopot,2014,37654,-249.0,-0.66
2264000,Powiat m. Sopot,2015,37231,-423.0,-1.12
2264000,Powiat m. Sopot,2016,36849,-382.0,-1.03
2264000,Powiat m. Sopot,2017,36533,-316.0,-0.86
2264000,Powiat m. Sopot,2018,36046,-487.0,-1.33
2264000,Powiat m. Sopot,2019,35719,-327.0,-0.91
2264000,Powiat m. Sopot,2020,33125,-2594.0,-7.26
2264000,Powiat m. Sopot,2021,32743,-382.0,-1.15
2264000,Powiat m. Sopot,2022,32276,-467.0,-1.43
2264000,Powiat m. Sopot,2023,31903,-373.0,-1.16
2264000,Powiat m. Sopot,2024,31444,-459.0,-1.44
2401000,Powiat będziński,2013,151170,,
2401000,Powiat będziński,2014,150737,-433.0,-0.29
2401000,Powiat będziński,2015,150103,-634.0,-0.42
2401000,Powiat będziński,2016,149720,-383.0,-0.26
2401000,Powiat będziński,2017,149316,-404.0,-0.27
2401000,Powiat będziński,2018,148762,-554.0,-0.37
2401000,Powiat będziński,2019,148089,-673.0,-0.45
2401000,Powiat będziński,2020,147580,-509.0,-0.34
2401000,Powiat będziński,2021,146371,-1209.0,-0.82
2401000,Powiat będziński,2022,145429,-942.0,-0.64
2401000,Powiat będziński,2023,144685,-744.0,-0.51
2401000,Powiat będziński,2024,143640,-1045.0,-0.72
2402000,Powiat bielski,2013,160405,,
2402000,Powiat bielski,2014,161359,954.0,0.59
2402000,Powiat bielski,2015,162128,769.0,0.48
2402000,Powiat bielski,2016,162926,798.0,0.49
2402000,Powiat bielski,2017,164003,1077.0,0.66
2402000,Powiat bielski,2018,165000,997.0,0.61
2402000,Powiat bielski,2019,165960,960.0,0.58
2402000,Powiat bielski,2020,165477,-483.0,-0.29
2402000,Powiat bielski,2021,165650,173.0,0.1
2402000,Powiat bielski,2022,165836,186.0,0.11
2402000,Powiat bielski,2023,165824,-12.0,-0.01
2402000,Powiat bielski,2024,165708,-116.0,-0.07
2403000,Powiat cieszyński,2013,177479,,
2403000,Powiat cieszyński,2014,177708,229.0,0.13
2403000,Powiat cieszyński,2015,177562,-146.0,-0.08
2403000,Powiat cieszyński,2016,177863,301.0,0.17
2403000,Powiat cieszyński,2017,178251,388.0,0.22
2403000,Powiat cieszyński,2018,178139,-112.0,-0.06
2403000,Powiat cieszyński,2019,178191,52.0,0.03
2403000,Powiat cieszyński,2020,176954,-1237.0,-0.69
2403000,Powiat cieszyński,2021,176113,-841.0,-0.48
2403000,Powiat cieszyński,2022,175579,-534.0,-0.3
2403000,Powiat cieszyński,2023,174794,-785.0,-0.45
2403000,Powiat cieszyński,2024,173694,-1100.0,-0.63
2404000,Powiat częstochowski,2013,135549,,
2404000,Powiat częstochowski,2014,135760,211.0,0.16
2404000,Powiat częstochowski,2015,135633,-127.0,-0.09
2404000,Powiat częstochowski,2016,135611,-22.0,-0.02
2404000,Powiat częstochowski,2017,135227,-384.0,-0.28
2404000,Powiat częstochowski,2018,134919,-308.0,-0.23
2404000,Powiat częstochowski,2019,134555,-364.0,-0.27
2404000,Powiat częstochowski,2020,133352,-1203.0,-0.89
2404000,Powiat częstochowski,2021,132529,-823.0,-0.62
2404000,Powiat częstochowski,2022,132009,-520.0,-0.39
2404000,Powiat częstochowski,2023,131569,-440.0,-0.33
2404000,Powiat częstochowski,2024,131042,-527.0,-0.4
2405000,Powiat gliwicki,2013,115254,,
2405000,Powiat gliwicki,2014,115128,-126.0,-0.11
2405000,Powiat gliwicki,2015,115179,51.0,0.04
2405000,Powiat gliwicki,2016,115360,181.0,0.16
2405000,Powiat gliwicki,2017,115647,287.0,0.25
2405000,Powiat gliwicki,2018,115558,-89.0,-0.08
2405000,Powiat gliwicki,2019,115528,-30.0,-0.03
2405000,Powiat gliwicki,2020,113764,-1764.0,-1.53
2405000,Powiat gliwicki,2021,113385,-379.0,-0.33
2405000,Powiat gliwicki,2022,113223,-162.0,-0.14
2405000,Powiat gliwicki,2023,113180,-43.0,-0.04
2405000,Powiat gliwicki,2024,112952,-228.0,-0.2
2406000,Powiat kłobucki,2013,85576,,
2406000,Powiat kłobucki,2014,85396,-180.0,-0.21
2406000,Powiat kłobucki,2015,85256,-140.0,-0.16
2406000,Powiat kłobucki,2016,85180,-76.0,-0.09
2406000,Powiat kłobucki,2017,85094,-86.0,-0.1
2406000,Powiat kłobucki,2018,84924,-170.0,-0.2
2406000,Powiat kłobucki,2019,84591,-333.0,-0.39
2406000,Powiat kłobucki,2020,83341,-1250.0,-1.48
2406000,Powiat kłobucki,2021,82769,-572.0,-0.69
2406000,Powiat kłobucki,2022,82451,-318.0,-0.38
2406000,Powiat kłobucki,2023,81964,-487.0,-0.59
2406000,Powiat kłobucki,2024,81495,-469.0,-0.57
2407000,Powiat lubliniecki,2013,77205,,
2407000,Powiat lubliniecki,2014,76980,-225.0,-0.29
2407000,Powiat lubliniecki,2015,76951,-29.0,-0.04
2407000,Powiat lubliniecki,2016,76837,-114.0,-0.15
2407000,Powiat lubliniecki,2017,76768,-69.0,-0.09
2407000,Powiat lubliniecki,2018,76593,-175.0,-0.23
2407000,Powiat lubliniecki,2019,76451,-142.0,-0.19
2407000,Powiat lubliniecki,2020,75857,-594.0,-0.78
2407000,Powiat lubliniecki,2021,75481,-376.0,-0.5
2407000,Powiat lubliniecki,2022,75157,-324.0,-0.43
2407000,Powiat lubliniecki,2023,74887,-270.0,-0.36
2407000,Powiat lubliniecki,2024,74419,-468.0,-0.62
2408000,Powiat mikołowski,2013,95769,,
2408000,Powiat mikołowski,2014,96107,338.0,0.35
2408000,Powiat mikołowski,2015,96457,350.0,0.36
2408000,Powiat mikołowski,2016,97039,582.0,0.6
2408000,Powiat mikołowski,2017,97689,650.0,0.67
2408000,Powiat mikołowski,2018,98373,684.0,0.7
2408000,Powiat mikołowski,2019,98990,617.0,0.63
2408000,Powiat mikołowski,2020,99345,355.0,0.36
2408000,Powiat mikołowski,2021,99486,141.0,0.14
2408000,Powiat mikołowski,2022,99602,116.0,0.12
2408000,Powiat mikołowski,2023,100002,400.0,0.4
2408000,Powiat mikołowski,2024,100019,17.0,0.02
2409000,Powiat myszkowski,2013,72051,,
2409000,Powiat myszkowski,2014,71977,-74.0,-0.1
2409000,Powiat myszkowski,2015,71784,-193.0,-0.27
2409000,Powiat myszkowski,2016,71670,-114.0,-0.16
2409000,Powiat myszkowski,2017,71396,-274.0,-0.38
2409000,Powiat myszkowski,2018,71119,-277.0,-0.39
2409000,Powiat myszkowski,2019,70880,-239.0,-0.34
2409000,Powiat myszkowski,2020,69325,-1555.0,-2.19
2409000,Powiat myszkowski,2021,68592,-733.0,-1.06
2409000,Powiat myszkowski,2022,68054,-538.0,-0.78
2409000,Powiat myszkowski,2023,67573,-481.0,-0.71
2409000,Powiat myszkowski,2024,67049,-524.0,-0.78
2410000,Powiat pszczyński,2013,108910,,
2410000,Powiat pszczyński,2014,109409,499.0,0.46
2410000,Powiat pszczyński,2015,109852,443.0,0.4
2410000,Powiat pszczyński,2016,110215,363.0,0.33
2410000,Powiat pszczyński,2017,110626,411.0,0.37
2410000,Powiat pszczyński,2018,111202,576.0,0.52
2410000,Powiat pszczyński,2019,111539,337.0,0.3
2410000,Powiat pszczyński,2020,110958,-581.0,-0.52
2410000,Powiat pszczyński,2021,110893,-65.0,-0.06
2410000,Powiat pszczyński,2022,110958,65.0,0.06
2410000,Powiat pszczyński,2023,110777,-181.0,-0.16
2410000,Powiat pszczyński,2024,110722,-55.0,-0.05
2411000,Powiat raciborski,2013,109564,,
2411000,Powiat raciborski,2014,109362,-202.0,-0.18
2411000,Powiat raciborski,2015,109161,-201.0,-0.18
2411000,Powiat raciborski,2016,109111,-50.0,-0.05
2411000,Powiat raciborski,2017,108918,-193.0,-0.18
2411000,Powiat raciborski,2018,108513,-405.0,-0.37
2411000,Powiat raciborski,2019,108211,-302.0,-0.28
2411000,Powiat raciborski,2020,101780,-6431.0,-5.94
2411000,Powiat raciborski,2021,100842,-938.0,-0.92
2411000,Powiat raciborski,2022,99974,-868.0,-0.86
2411000,Powiat raciborski,2023,99332,-642.0,-0.64
2411000,Powiat raciborski,2024,98665,-667.0,-0.67
2412000,Powiat rybnicki,2013,76915,,
2412000,Powiat rybnicki,2014,77150,235.0,0.31
2412000,Powiat rybnicki,2015,77431,281.0,0.36
2412000,Powiat rybnicki,2016,77703,272.0,0.35
2412000,Powiat rybnicki,2017,77942,239.0,0.31
2412000,Powiat rybnicki,2018,78104,162.0,0.21
2412000,Powiat rybnicki,2019,78213,109.0,0.14
2412000,Powiat rybnicki,2020,76936,-1277.0,-1.63
2412000,Powiat rybnicki,2021,76807,-129.0,-0.17
2412000,Powiat rybnicki,2022,76816,9.0,0.01
2412000,Powiat rybnicki,2023,76666,-150.0,-0.2
2412000,Powiat rybnicki,2024,76250,-416.0,-0.54
2413000,Powiat tarnogórski,2013,138351,,
2413000,Powiat tarnogórski,2014,138502,151.0,0.11
2413000,Powiat tarnogórski,2015,138837,335.0,0.24
2413000,Powiat tarnogórski,2016,139079,242.0,0.17
2413000,Powiat tarnogórski,2017,139300,221.0,0.16
2413000,Powiat tarnogórski,2018,139833,533.0,0.38
2413000,Powiat tarnogórski,2019,140519,686.0,0.49
2413000,Powiat tarnogórski,2020,138983,-1536.0,-1.09
2413000,Powiat tarnogórski,2021,139161,178.0,0.13
2413000,Powiat tarnogórski,2022,139221,60.0,0.04
2413000,Powiat tarnogórski,2023,139160,-61.0,-0.04
2413000,Powiat tarnogórski,2024,138856,-304.0,-0.22
2414000,Powiat bieruńsko-lędziński,2013,58597,,
2414000,Powiat bieruńsko-lędziński,2014,58815,218.0,0.37
2414000,Powiat bieruńsko-lędziński,2015,58973,158.0,0.27
2414000,Powiat bieruńsko-lędziński,2016,59154,181.0,0.31
2414000,Powiat bieruńsko-lędziński,2017,59550,396.0,0.67
2414000,Powiat bieruńsko-lędziński,2018,59760,210.0,0.35
2414000,Powiat bieruńsko-lędziński,2019,59776,16.0,0.03
2414000,Powiat bieruńsko-lędziński,2020,59340,-436.0,-0.73
2414000,Powiat bieruńsko-lędziński,2021,59513,173.0,0.29
2414000,Powiat bieruńsko-lędziński,2022,59568,55.0,0.09
2414000,Powiat bieruńsko-lędziński,2023,59443,-125.0,-0.21
2414000,Powiat bieruńsko-lędziński,2024,59400,-43.0,-0.07
2415000,Powiat wodzisławski,2013,157787,,
2415000,Powiat wodzisławski,2014,158029,242.0,0.15
2415000,Powiat wodzisławski,2015,157831,-198.0,-0.13
2415000,Powiat wodzisławski,2016,157886,55.0,0.03
2415000,Powiat wodzisławski,2017,157767,-119.0,-0.08
2415000,Powiat wodzisławski,2018,157616,-151.0,-0.1
